#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 60 30 160 27

#OBJECT 0
	*NodeName Bip01
	*ANIMATION 0 60 60
		2560     0.0436    -0.9981     0.0436     1.5727
		2720     0.0441    -0.9981     0.0441     1.5727
		2880     0.0455    -0.9979     0.0455     1.5729
		3040     0.0476    -0.9977     0.0476     1.5731
		3200     0.0504    -0.9975     0.0504     1.5733
		3360     0.0537    -0.9971     0.0537     1.5737
		3520     0.0574    -0.9967     0.0574     1.5741
		3680     0.0614    -0.9962     0.0614     1.5746
		3840     0.0655    -0.9957     0.0655     1.5751
		4000     0.0695    -0.9952     0.0695     1.5757
		4160     0.0735    -0.9946     0.0735     1.5762
		4320     0.0772    -0.9940     0.0772     1.5768
		4480     0.0805    -0.9935     0.0805     1.5773
		4640     0.0833    -0.9930     0.0833     1.5778
		4800     0.0854    -0.9927     0.0854     1.5781
		4960     0.0868    -0.9924     0.0868     1.5784
		5120     0.0877    -0.9923     0.0877     1.5786
		5280     0.0885    -0.9921     0.0885     1.5787
		5440     0.0892    -0.9920     0.0892     1.5788
		5600     0.0897    -0.9919     0.0897     1.5789
		5760     0.0902    -0.9918     0.0902     1.5790
		5920     0.0905    -0.9918     0.0905     1.5791
		6080     0.0908    -0.9917     0.0908     1.5791
		6240     0.0909    -0.9917     0.0909     1.5791
		6400     0.0910    -0.9917     0.0910     1.5791
		6560     0.0910    -0.9917     0.0910     1.5791
		6720     0.0910    -0.9917     0.0910     1.5791
		6880     0.0909    -0.9917     0.0909     1.5791
		7040     0.0907    -0.9917     0.0907     1.5791
		7200     0.0905    -0.9918     0.0905     1.5790
		7360     0.0902    -0.9918     0.0902     1.5790
		7520     0.0900    -0.9919     0.0900     1.5790
		7680     0.0897    -0.9919     0.0897     1.5789
		7840     0.0894    -0.9920     0.0894     1.5788
		8000     0.0890    -0.9920     0.0890     1.5788
		8160     0.0887    -0.9921     0.0887     1.5787
		8320     0.0884    -0.9922     0.0884     1.5787
		8480     0.0881    -0.9922     0.0881     1.5786
		8640     0.0878    -0.9923     0.0878     1.5786
		8800     0.0875    -0.9923     0.0875     1.5785
		8960     0.0873    -0.9924     0.0873     1.5785
		9120     0.0871    -0.9924     0.0871     1.5784
		9280     0.0870    -0.9924     0.0870     1.5784
		9440     0.0869    -0.9924     0.0869     1.5784
		0    14.3833   -81.5717    -0.0000
		160    13.9674   -81.9783    -0.0000
		320    13.5022   -82.3931    -0.0000
		480    13.0015   -82.8400     0.0000
		640    12.4744   -83.3130    -0.0000
		800    11.9300   -83.8056     0.0000
		960    11.3767   -84.3041     0.0000
		1120    10.8237   -84.7956    -0.0000
		1280    10.2812   -85.2715    -0.0000
		1440     9.7597   -85.7218     0.0000
		1600     9.2701   -86.1367    -0.0000
		1760     8.8236   -86.5066    -0.0000
		1920     8.4317   -86.8221    -0.0000
		2080     8.1061   -87.0739     0.0000
		2240     7.8585   -87.2527    -0.0000
		2400     7.7002   -87.3491    -0.0000
		2560     7.6424   -87.3533    -0.0000
		2720     7.7183   -87.2272     0.0000
		2880     7.9388   -86.9524     0.0000
		3040     8.2811   -86.5489    -0.0000
		3200     8.7213   -86.0367     0.0000
		3360     9.2361   -85.4356     0.0000
		3520     9.8023   -84.7657     0.0000
		3680    10.3978   -84.0477     0.0000
		3840    11.0016   -83.3027    -0.0000
		4000    11.5940   -82.5525    -0.0000
		4160    12.1567   -81.8191    -0.0000
		4320    12.6728   -81.1256     0.0000
		4480    13.1265   -80.4951     0.0000
		4640    13.5031   -79.9510    -0.0000
		4800    13.7883   -79.5171    -0.0000
		4960    13.9681   -79.2171    -0.0000
		5120    14.1013   -79.1170    -0.0000
		5280    14.2895   -79.4415     0.0000
		5440    14.4672   -79.8134     0.0000
		5600    14.6338   -80.2237     0.0000
		5760    14.7888   -80.6637     0.0000
		5920    14.9314   -81.1246     0.0000
		6080    15.0611   -81.5980    -0.0000
		6240    15.1772   -82.0751    -0.0000
		6400    15.2791   -82.5478    -0.0000
		6560    15.3663   -83.0076    -0.0000
		6720    15.4381   -83.4462     0.0000
		6880    15.4941   -83.8552     0.0000
		7040    15.5339   -84.2264     0.0000
		7200    15.5572   -84.5514    -0.0000
		7360    15.5635   -84.8220     0.0000
		7520    15.5528   -85.0298     0.0000
		7680    15.5246   -85.1665    -0.0000
		7840    15.4790   -85.2238     0.0000
		8000    15.4122   -85.1733     0.0000
		8160    15.3238   -85.0053     0.0000
		8320    15.2190   -84.7395    -0.0000
		8480    15.1026   -84.3957     0.0000
		8640    14.9795   -83.9934     0.0000
		8800    14.8545   -83.5525    -0.0000
		8960    14.7323   -83.0926     0.0000
		9120    14.6175   -82.6334    -0.0000
		9280    14.5141   -82.1911    -0.0000
		9440    14.4278   -81.7927    -0.0000

#OBJECT 2
	*NodeName Bip01Pelvis
	*ANIMATION 0 0 0

#OBJECT 3
	*NodeName Bip01Spine
	*ANIMATION 0 60 60
		0    -0.9404    -0.1599    -0.3001     0.1019
		160    -0.9033    -0.3203    -0.2856     0.1072
		320    -0.8363    -0.4788    -0.2670     0.1182
		480    -0.7636    -0.5969    -0.2460     0.1322
		640    -0.7060    -0.6713    -0.2255     0.1444
		800    -0.6733    -0.7103    -0.2054     0.1500
		960    -0.6726    -0.7171    -0.1827     0.1443
		1120    -0.7035    -0.6946    -0.1506     0.1297
		1280    -0.7595    -0.6425    -0.1014     0.1122
		1440    -0.8430    -0.5374    -0.0233     0.0937
		1600    -0.9378    -0.3321     0.1009     0.0772
		1760    -0.9632     0.0168     0.2684     0.0681
		1920    -0.8170     0.4094     0.4062     0.0713
		2080    -0.5854     0.6683     0.4591     0.0864
		2240    -0.3920     0.7948     0.4632     0.1080
		2400    -0.2544     0.8543     0.4534     0.1320
		2560    -0.1555     0.8835     0.4418     0.1558
		2720    -0.0801     0.8985     0.4317     0.1777
		2880    -0.0182     0.9057     0.4236     0.1964
		3040     0.0370     0.9080     0.4173     0.2111
		3200     0.0904     0.9064     0.4126     0.2207
		3360     0.1521     0.8998     0.4090     0.2251
		3520     0.2286     0.8854     0.4048     0.2255
		3680     0.3187     0.8602     0.3982     0.2235
		3840     0.4198     0.8210     0.3870     0.2206
		4000     0.5268     0.7654     0.3696     0.2183
		4160     0.6325     0.6934     0.3451     0.2177
		4320     0.7289     0.6084     0.3139     0.2196
		4480     0.8096     0.5168     0.2782     0.2242
		4640     0.8716     0.4268     0.2410     0.2309
		4800     0.9158     0.3454     0.2051     0.2388
		4960     0.9450     0.2777     0.1727     0.2467
		5120     0.9630     0.2270     0.1453     0.2534
		5280     0.9730     0.1953     0.1234     0.2576
		5440     0.9769     0.1848     0.1076     0.2584
		5600     0.9742     0.2035     0.0974     0.2533
		5760     0.9624     0.2560     0.0911     0.2419
		5920     0.9359     0.3412     0.0874     0.2267
		6080     0.8853     0.4572     0.0850     0.2106
		6240     0.7988     0.5959     0.0826     0.1966
		6400     0.6700     0.7382     0.0784     0.1877
		6560     0.5082     0.8582     0.0716     0.1852
		6720     0.3384     0.9389     0.0625     0.1884
		6880     0.1861     0.9811     0.0523     0.1944
		7040     0.0655     0.9970     0.0419     0.1998
		7200    -0.0196     0.9993     0.0313     0.2008
		7360    -0.0833     0.9963     0.0203     0.1973
		7520    -0.1419     0.9898     0.0088     0.1916
		7680    -0.1979     0.9802    -0.0038     0.1838
		7840    -0.2537     0.9671    -0.0179     0.1742
		8000    -0.3119     0.9495    -0.0341     0.1631
		8160    -0.3748     0.9256    -0.0532     0.1509
		8320    -0.4450     0.8923    -0.0762     0.1381
		8480    -0.5251     0.8446    -0.1041     0.1252
		8640    -0.6161     0.7756    -0.1375     0.1131
		8800    -0.7156     0.6759    -0.1763     0.1026
		8960    -0.8144     0.5380    -0.2176     0.0947
		9120    -0.8959     0.3634    -0.2557     0.0904
		9280    -0.9437     0.1706    -0.2835     0.0904
		9440    -0.9546    -0.0114    -0.2976     0.0944
		0     9.2137    -0.0020    -0.0214
		160     9.2141    -0.0021    -0.0213
		320     9.2146    -0.0021    -0.0213
		480     9.2151    -0.0022    -0.0213
		640     9.2155    -0.0022    -0.0212
		800     9.2157    -0.0022    -0.0212
		960     9.2156    -0.0021    -0.0212
		1120     9.2153    -0.0020    -0.0213
		1280     9.2149    -0.0018    -0.0213
		1440     9.2145    -0.0017    -0.0214
		1600     9.2140    -0.0015    -0.0214
		1760     9.2134    -0.0014    -0.0214
		1920     9.2128    -0.0012    -0.0214
		2080     9.2122    -0.0011    -0.0214
		2240     9.2116    -0.0009    -0.0214
		2400     9.2110    -0.0008    -0.0213
		2560     9.2105    -0.0006    -0.0212
		2720     9.2100    -0.0004    -0.0212
		2880     9.2096    -0.0002    -0.0211
		3040     9.2093    -0.0000    -0.0211
		3200     9.2092     0.0002    -0.0210
		3360     9.2091     0.0005    -0.0210
		3520     9.2091     0.0009    -0.0210
		3680     9.2093     0.0013    -0.0210
		3840     9.2095     0.0018    -0.0210
		4000     9.2098     0.0023    -0.0210
		4160     9.2101     0.0028    -0.0210
		4320     9.2105     0.0033    -0.0210
		4480     9.2108     0.0038    -0.0210
		4640     9.2112     0.0042    -0.0209
		4800     9.2116     0.0046    -0.0209
		4960     9.2119     0.0049    -0.0208
		5120     9.2121     0.0052    -0.0208
		5280     9.2123     0.0053    -0.0208
		5440     9.2123     0.0054    -0.0208
		5600     9.2123     0.0052    -0.0208
		5760     9.2121     0.0049    -0.0208
		5920     9.2117     0.0045    -0.0209
		6080     9.2113     0.0040    -0.0210
		6240     9.2109     0.0033    -0.0210
		6400     9.2104     0.0027    -0.0211
		6560     9.2100     0.0020    -0.0211
		6720     9.2096     0.0014    -0.0211
		6880     9.2094     0.0008    -0.0211
		7040     9.2092     0.0003    -0.0210
		7200     9.2092    -0.0001    -0.0210
		7360     9.2092    -0.0003    -0.0210
		7520     9.2094    -0.0006    -0.0211
		7680     9.2096    -0.0008    -0.0211
		7840     9.2098    -0.0009    -0.0211
		8000     9.2101    -0.0011    -0.0212
		8160     9.2104    -0.0012    -0.0212
		8320     9.2108    -0.0013    -0.0213
		8480     9.2112    -0.0014    -0.0213
		8640     9.2115    -0.0015    -0.0213
		8800     9.2119    -0.0015    -0.0214
		8960     9.2123    -0.0016    -0.0214
		9120     9.2127    -0.0017    -0.0214
		9280     9.2131    -0.0018    -0.0214
		9440     9.2134    -0.0019    -0.0214

#OBJECT 4
	*NodeName Bip01Spine1
	*ANIMATION 0 60 60
		0    -0.1075    -0.9942    -0.0057     0.2820
		160    -0.1082    -0.9941    -0.0079     0.2844
		320    -0.1096    -0.9939    -0.0126     0.2897
		480    -0.1109    -0.9937    -0.0171     0.2950
		640    -0.1114    -0.9936    -0.0191     0.2975
		800    -0.1106    -0.9937    -0.0163     0.2941
		960    -0.1075    -0.9942    -0.0057     0.2820
		1120    -0.1020    -0.9947     0.0155     0.2620
		1280    -0.0941    -0.9944     0.0491     0.2376
		1440    -0.0828    -0.9917     0.0987     0.2100
		1600    -0.0664    -0.9831     0.1707     0.1806
		1760    -0.0416    -0.9607     0.2745     0.1511
		1920    -0.0035    -0.9063     0.4226     0.1236
		2080     0.0534    -0.7829     0.6198     0.1011
		2240     0.1268    -0.5446     0.8290     0.0872
		2400     0.1946    -0.2140     0.9572     0.0843
		2560     0.2356     0.0912     0.9676     0.0904
		2720     0.2548     0.3030     0.9183     0.1002
		2880     0.2656     0.4334     0.8612     0.1093
		3040     0.2762     0.5095     0.8150     0.1144
		3200     0.2917     0.5477     0.7842     0.1133
		3360     0.3200     0.5479     0.7729     0.1040
		3520     0.3738     0.4957     0.7839     0.0864
		3680     0.4776     0.3334     0.8129     0.0634
		3840     0.6374    -0.1517     0.7554     0.0431
		4000     0.5111    -0.8250     0.2411     0.0470
		4160     0.2589    -0.9544    -0.1487     0.0775
		4320     0.1351    -0.9439    -0.3014     0.1172
		4480     0.0722    -0.9249    -0.3733     0.1592
		4640     0.0362    -0.9091    -0.4150     0.2006
		4800     0.0138    -0.8962    -0.4434     0.2393
		4960    -0.0007    -0.8850    -0.4657     0.2735
		5120    -0.0100    -0.8742    -0.4855     0.3014
		5280    -0.0155    -0.8628    -0.5053     0.3215
		5440    -0.0178    -0.8498    -0.5269     0.3322
		5600    -0.0164    -0.8297    -0.5580     0.3303
		5760    -0.0109    -0.7963    -0.6048     0.3161
		5920    -0.0011    -0.7447    -0.6674     0.2934
		6080     0.0134    -0.6667    -0.7452     0.2661
		6240     0.0332    -0.5519    -0.8333     0.2386
		6400     0.0575    -0.3921    -0.9181     0.2151
		6560     0.0834    -0.1940    -0.9775     0.1992
		6720     0.1057     0.0124    -0.9943     0.1917
		6880     0.1210     0.1870    -0.9749     0.1901
		7040     0.1291     0.3040    -0.9439     0.1900
		7200     0.1312     0.3531    -0.9263     0.1866
		7360     0.1298     0.3524    -0.9268     0.1786
		7520     0.1267     0.3248    -0.9373     0.1677
		7680     0.1212     0.2656    -0.9564     0.1545
		7840     0.1119     0.1659    -0.9798     0.1403
		8000     0.0963     0.0143    -0.9952     0.1270
		8160     0.0718    -0.1938    -0.9784     0.1173
		8320     0.0378    -0.4360    -0.8992     0.1141
		8480    -0.0002    -0.6577    -0.7533     0.1195
		8640    -0.0337    -0.8148    -0.5788     0.1334
		8800    -0.0588    -0.9066    -0.4178     0.1537
		8960    -0.0762    -0.9547    -0.2877     0.1781
		9120    -0.0883    -0.9783    -0.1875     0.2045
		9280    -0.0967    -0.9891    -0.1111     0.2314
		9440    -0.1029    -0.9933    -0.0521     0.2576
		0    26.9605    -0.0006    -0.0193
		160    26.9606    -0.0006    -0.0193
		320    26.9607    -0.0006    -0.0193
		480    26.9608    -0.0007    -0.0193
		640    26.9608    -0.0007    -0.0192
		800    26.9608    -0.0007    -0.0193
		960    26.9605    -0.0006    -0.0193
		1120    26.9602    -0.0005    -0.0194
		1280    26.9597    -0.0004    -0.0196
		1440    26.9591    -0.0003    -0.0197
		1600    26.9585    -0.0002    -0.0198
		1760    26.9579    -0.0001    -0.0199
		1920    26.9572     0.0000    -0.0200
		2080    26.9566     0.0002    -0.0201
		2240    26.9559     0.0003    -0.0201
		2400    26.9553     0.0003    -0.0201
		2560    26.9548     0.0004    -0.0201
		2720    26.9544     0.0005    -0.0201
		2880    26.9540     0.0005    -0.0201
		3040    26.9538     0.0006    -0.0201
		3200    26.9537     0.0006    -0.0201
		3360    26.9538     0.0006    -0.0201
		3520    26.9541     0.0006    -0.0201
		3680    26.9545     0.0006    -0.0201
		3840    26.9551     0.0006    -0.0201
		4000    26.9558     0.0005    -0.0201
		4160    26.9565     0.0004    -0.0201
		4320    26.9572     0.0003    -0.0200
		4480    26.9579     0.0001    -0.0199
		4640    26.9586    -0.0000    -0.0198
		4800    26.9593    -0.0002    -0.0197
		4960    26.9598    -0.0003    -0.0195
		5120    26.9602    -0.0004    -0.0194
		5280    26.9605    -0.0005    -0.0194
		5440    26.9605    -0.0006    -0.0193
		5600    26.9604    -0.0006    -0.0194
		5760    26.9600    -0.0005    -0.0195
		5920    26.9593    -0.0004    -0.0196
		6080    26.9585    -0.0003    -0.0198
		6240    26.9576    -0.0001    -0.0199
		6400    26.9567     0.0001    -0.0200
		6560    26.9558     0.0003    -0.0201
		6720    26.9550     0.0004    -0.0201
		6880    26.9543     0.0005    -0.0201
		7040    26.9539     0.0006    -0.0201
		7200    26.9537     0.0006    -0.0201
		7360    26.9538     0.0006    -0.0201
		7520    26.9539     0.0005    -0.0201
		7680    26.9542     0.0004    -0.0201
		7840    26.9545     0.0003    -0.0201
		8000    26.9550     0.0002    -0.0201
		8160    26.9555     0.0001    -0.0201
		8320    26.9560     0.0000    -0.0201
		8480    26.9566    -0.0001    -0.0201
		8640    26.9572    -0.0002    -0.0200
		8800    26.9578    -0.0003    -0.0199
		8960    26.9584    -0.0004    -0.0198
		9120    26.9590    -0.0004    -0.0197
		9280    26.9595    -0.0005    -0.0196
		9440    26.9601    -0.0006    -0.0195

#OBJECT 5
	*NodeName Bip01Neck
	*ANIMATION 0 0 0

#OBJECT 6
	*NodeName Bip01Head
	*ANIMATION 0 60 0
		0     0.0737     0.9918    -0.1044     1.1284
		160     0.0753     0.9934    -0.0870     1.1473
		320     0.0785     0.9946    -0.0684     1.1737
		480     0.0819     0.9954    -0.0499     1.2004
		640     0.0842     0.9959    -0.0325     1.2201
		800     0.0838     0.9963    -0.0167     1.2257
		960     0.0791     0.9969    -0.0027     1.2101
		1120     0.0700     0.9975     0.0093     1.1765
		1280     0.0578     0.9981     0.0199     1.1340
		1440     0.0421     0.9987     0.0296     1.0847
		1600     0.0224     0.9990     0.0387     1.0305
		1760    -0.0017     0.9989     0.0479     0.9734
		1920    -0.0308     0.9979     0.0575     0.9156
		2080    -0.0649     0.9956     0.0681     0.8589
		2240    -0.1039     0.9913     0.0803     0.8056
		2400    -0.1471     0.9846     0.0946     0.7574
		2560    -0.1929     0.9749     0.1117     0.7163
		2720    -0.2385     0.9622     0.1319     0.6837
		2880    -0.2803     0.9472     0.1556     0.6610
		3040    -0.3144     0.9315     0.1828     0.6492
		3200    -0.3367     0.9172     0.2132     0.6490
		3360    -0.3454     0.9055     0.2464     0.6625
		3520    -0.3420     0.8967     0.2811     0.6895
		3680    -0.3290     0.8902     0.3150     0.7275
		3840    -0.3094     0.8856     0.3465     0.7743
		4000    -0.2858     0.8819     0.3749     0.8275
		4160    -0.2547     0.8888     0.3809     0.8711
		4320    -0.2168     0.9086     0.3570     0.8986
		4480    -0.1795     0.9311     0.3177     0.9215
		4640    -0.1499     0.9486     0.2787     0.9486
		4800    -0.1340     0.9570     0.2571     0.9849
		4960    -0.1277     0.9600     0.2490     1.0237
		5120    -0.1239     0.9631     0.2389     1.0539
		5280    -0.1221     0.9664     0.2261     1.0731
		5440    -0.1219     0.9702     0.2094     1.0792
		5600    -0.1211     0.9746     0.1882     1.0667
		5760    -0.1172     0.9798     0.1622     1.0348
		5920    -0.1091     0.9854     0.1306     0.9886
		6080    -0.0960     0.9910     0.0932     0.9334
		6240    -0.0770     0.9958     0.0497     0.8741
		6400    -0.0518     0.9987     0.0004     0.8158
		6560    -0.0212     0.9983    -0.0536     0.7632
		6720     0.0124     0.9939    -0.1100     0.7204
		6880     0.0444     0.9853    -0.1649     0.6913
		7040     0.0687     0.9746    -0.2133     0.6784
		7200     0.0793     0.9650    -0.2500     0.6840
		7360     0.0781     0.9580    -0.2759     0.7031
		7520     0.0657     0.9553    -0.2883     0.7260
		7680     0.0409     0.9579    -0.2842     0.7505
		7840     0.0097     0.9635    -0.2676     0.7773
		8000    -0.0229     0.9698    -0.2427     0.8071
		8160    -0.0523     0.9756    -0.2133     0.8402
		8320    -0.0749     0.9802    -0.1836     0.8764
		8480    -0.0880     0.9836    -0.1573     0.9147
		8640    -0.0902     0.9863    -0.1381     0.9541
		8800    -0.0788     0.9890    -0.1252     0.9912
		8960    -0.0555     0.9917    -0.1159     1.0240
		9120    -0.0246     0.9936    -0.1098     1.0534
		9280     0.0096     0.9943    -0.1065     1.0804
		9440     0.0435     0.9935    -0.1050     1.1053

#OBJECT 7
	*NodeName Bip01HeadNub
	*ANIMATION 0 0 0

#OBJECT 8
	*NodeName Bone01
	*ANIMATION 0 60 0
		0    -0.5850    -0.0000    -0.8111     3.1416
		160    -0.5748    -0.0000    -0.8183     3.1416
		320    -0.5646     0.0000    -0.8254     3.1416
		480    -0.5542    -0.0000    -0.8324     3.1416
		640    -0.5438     0.0000    -0.8392     3.1416
		800    -0.5333    -0.0000    -0.8459     3.1416
		960    -0.5227    -0.0000    -0.8525     3.1416
		1120    -0.5121    -0.0000    -0.8590     3.1416
		1280    -0.5227    -0.0000    -0.8525     3.1416
		1440    -0.5333     0.0000    -0.8459     3.1416
		1600    -0.5438    -0.0000    -0.8392     3.1416
		1760    -0.5542     0.0000    -0.8324     3.1416
		1920    -0.5646    -0.0000    -0.8254     3.1416
		2080    -0.5748    -0.0000    -0.8183     3.1416
		2240    -0.5850    -0.0000    -0.8111     3.1416
		2400    -0.5635    -0.0000    -0.8261     3.1416
		2560    -0.5417     0.0000    -0.8406     3.1416
		2720    -0.5195    -0.0000    -0.8545     3.1416
		2880    -0.4970     0.0000    -0.8678     3.1416
		3040    -0.4741     0.0000    -0.8805     3.1416
		3200    -0.5121    -0.0000    -0.8590     3.1416
		3360    -0.5490     0.0000    -0.8358     3.1416
		3520    -0.5850    -0.0000    -0.8111     3.1416
		3680    -0.5850     0.0000    -0.8111     3.1416
		3840    -0.5850     0.0000    -0.8111     3.1416
		4000    -0.5850    -0.0000    -0.8111     3.1416
		4160    -0.5850     0.0000    -0.8111     3.1416
		4320    -0.5850    -0.0000    -0.8111     3.1416
		4480    -0.5850     0.0000    -0.8111     3.1416
		4640    -0.5850    -0.0000    -0.8111     3.1416
		4800    -0.5850    -0.0000    -0.8111     3.1416
		4960    -0.5850    -0.0000    -0.8111     3.1416
		5120    -0.5850    -0.0000    -0.8111     3.1416
		5280    -0.5850    -0.0000    -0.8111     3.1416
		5440    -0.5850     0.0000    -0.8111     3.1416
		5600    -0.5850     0.0000    -0.8111     3.1416
		5760    -0.5850    -0.0000    -0.8111     3.1416
