#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 100 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 100 100
		3680    -0.3655    36.4975    -0.9170
		3840    -0.4801    36.4753    -0.9442
		4000    -0.5967    36.4524    -0.9717
		4160    -0.7124    36.4300    -0.9998
		4320    -0.8243    36.4087    -1.0288
		4480    -0.9295    36.3893    -1.0591
		4640    -1.0253    36.3730    -1.0909
		4800    -1.1088    36.3607    -1.1247
		4960    -1.1771    36.3533    -1.1608
		5120    -1.2069    36.3584    -1.2033
		5280    -1.2088    36.3706    -1.2489
		5440    -1.1878    36.3708    -1.2921
		5600    -1.1335    36.3541    -1.3342
		5760    -1.0551    36.3369    -1.3751
		5920    -0.9690    36.3300    -1.4220
		6080    -0.8867    36.3366    -1.4757
		6240    -0.8126    36.3536    -1.5278
		6400    -0.7468    36.3764    -1.5720
		6560    -0.6196    36.4528    -1.6348
		6720    -0.5054    36.5125    -1.7133
		6880    -0.4102    36.5597    -1.8027
		7040    -0.3410    36.6079    -1.8860
		7200    -0.3287    36.6370    -1.9247
		7360    -0.3638    36.6476    -1.9138
		7520    -0.4254    36.6501    -1.8919
		7680    -0.5069    36.6399    -1.8581
		7840    -0.5968    36.6200    -1.8041
		8000    -0.6940    36.6000    -1.7365
		8160    -0.7956    36.5795    -1.6565
		8320    -0.8967    36.5541    -1.5619
		8480    -0.9903    36.5227    -1.4464
		8640    -1.0629    36.4807    -1.3006
		8800    -1.1015    36.4328    -1.1222
		8960    -1.0982    36.3813    -0.9116
		9120    -1.0533    36.3312    -0.6684
		9280    -0.9762    36.2852    -0.4043
		9440    -0.8818    36.2431    -0.1353
		9600    -0.7911    36.1930     0.1136
		9760    -0.7252    36.1429     0.3174
		9920    -0.6945    36.1036     0.4606
		10080    -0.6896    36.0808     0.5394
		10240    -0.7564    36.1488     0.3952
		10400    -0.7840    36.2240     0.2086
		10560    -0.7774    36.3012     0.0119
		10720    -0.7445    36.3802    -0.1710
		10880    -0.6892    36.4620    -0.3289
		11040    -0.6144    36.5442    -0.4531
		11200    -0.5140    36.6216    -0.5468
		11360    -0.3797    36.6880    -0.6216
		11520    -0.2059    36.7450    -0.6923
		11680    -0.1081    36.7441    -0.7018
		11840    -0.0048    36.7544    -0.7191
		12000     0.0945    36.7716    -0.7320
		12160     0.1762    36.7870    -0.7334
		12320     0.2301    36.7945    -0.7198
		12480     0.2606    36.7941    -0.6937
		12640     0.2817    36.7881    -0.6636
		12800     0.3009    36.7800    -0.6398
		12960     0.3134    36.7717    -0.6260
		13120     0.3121    36.7621    -0.6180
		13280     0.3000    36.7508    -0.6082
		13440     0.2877    36.7401    -0.5953
		13600     0.2809    36.7310    -0.5816
		13760     0.2779    36.7220    -0.5650
		13920     0.2750    36.7130    -0.5407
		14080     0.2704    36.7057    -0.5078
		14240     0.2630    36.6992    -0.4673
		14400     0.2517    36.6914    -0.4171
		14560     0.2360    36.6818    -0.3539
		14720     0.2166    36.6721    -0.2806
		14880     0.1939    36.6613    -0.2054
		15040     0.1661    36.6505    -0.1368
		15200     0.1329    36.6408    -0.0802
		15360     0.0984    36.6319    -0.0397
		15520     0.0658    36.6233    -0.0155
		15680     0.0343    36.6156    -0.0027
		15840     0.0016    36.6093     0.0042

#OBJECT 1
	*NodeName swat:Spine
	*ANIMATION 0 100 0
		0    -0.9999     0.0079     0.0096     0.1395
		160    -0.9999     0.0073     0.0119     0.1392
		320    -0.9999     0.0050     0.0146     0.1390
		480    -0.9999     0.0006     0.0171     0.1388
		640    -0.9998    -0.0060     0.0178     0.1387
		800    -0.9998    -0.0148     0.0148     0.1384
		960    -0.9996    -0.0279     0.0087     0.1380
		1120    -0.9988    -0.0497     0.0046     0.1377
		1280    -0.9968    -0.0801     0.0044     0.1375
		1440    -0.9935    -0.1135     0.0021     0.1370
		1600    -0.9893    -0.1454    -0.0084     0.1360
		1760    -0.9848    -0.1717    -0.0250     0.1353
		1920    -0.9808    -0.1896    -0.0449     0.1348
		2080    -0.9780    -0.2001    -0.0595     0.1347
		2240    -0.9760    -0.2096    -0.0585     0.1354
		2400    -0.9734    -0.2253    -0.0416     0.1366
		2560    -0.9694    -0.2448    -0.0195     0.1377
		2720    -0.9656    -0.2601    -0.0072     0.1382
		2880    -0.9636    -0.2670    -0.0116     0.1383
		3040    -0.9642    -0.2642    -0.0253     0.1378
		3200    -0.9670    -0.2516    -0.0407     0.1364
		3360    -0.9707    -0.2334    -0.0574     0.1347
		3520    -0.9747    -0.2107    -0.0751     0.1328
		3680    -0.9784    -0.1845    -0.0937     0.1309
		3840    -0.9813    -0.1560    -0.1129     0.1289
		4000    -0.9831    -0.1265    -0.1324     0.1271
		4160    -0.9835    -0.0978    -0.1520     0.1255
		4320    -0.9826    -0.0715    -0.1712     0.1241
		4480    -0.9806    -0.0494    -0.1898     0.1229
		4640    -0.9777    -0.0335    -0.2074     0.1219
		4800    -0.9743    -0.0256    -0.2238     0.1211
		4960    -0.9707    -0.0277    -0.2386     0.1206
		5120    -0.9669    -0.0573    -0.2487     0.1205
		5280    -0.9614    -0.1048    -0.2543     0.1206
		5440    -0.9557    -0.1439    -0.2568     0.1208
		5600    -0.9528    -0.1705    -0.2511     0.1209
		5760    -0.9509    -0.1900    -0.2441     0.1208
		5920    -0.9473    -0.2097    -0.2422     0.1204
		6080    -0.9415    -0.2322    -0.2444     0.1202
		6240    -0.9356    -0.2534    -0.2460     0.1205
		6400    -0.9311    -0.2715    -0.2436     0.1209
		6560    -0.9219    -0.3290    -0.2048     0.1171
		6720    -0.9081    -0.3862    -0.1616     0.1133
		6880    -0.8950    -0.4298    -0.1192     0.1101
		7040    -0.8856    -0.4579    -0.0779     0.1070
		7200    -0.8802    -0.4720    -0.0498     0.1049
		7360    -0.8749    -0.4828    -0.0376     0.1032
		7520    -0.8676    -0.4966    -0.0269     0.1005
		7680    -0.8596    -0.5097    -0.0369     0.0964
		7840    -0.8486    -0.5231    -0.0787     0.0915
		8000    -0.8321    -0.5380    -0.1350     0.0880
		8160    -0.8127    -0.5514    -0.1880     0.0862
		8320    -0.7928    -0.5623    -0.2350     0.0853
		8480    -0.7689    -0.5741    -0.2815     0.0844
		8640    -0.7416    -0.5875    -0.3237     0.0837
		8800    -0.7196    -0.6002    -0.3491     0.0838
		8960    -0.7084    -0.6126    -0.3505     0.0850
		9120    -0.7007    -0.6270    -0.3405     0.0874
		9280    -0.6911    -0.6452    -0.3257     0.0910
		9440    -0.6789    -0.6669    -0.3073     0.0955
		9600    -0.6587    -0.6983    -0.2801     0.1012
		9760    -0.6408    -0.7284    -0.2425     0.1063
		9920    -0.6297    -0.7501    -0.2020     0.1099
		10080    -0.6237    -0.7627    -0.1711     0.1120
		10240    -0.6720    -0.7261    -0.1458     0.1103
		10400    -0.7257    -0.6759    -0.1285     0.1085
		10560    -0.7821    -0.6132    -0.1114     0.1074
		10720    -0.8359    -0.5413    -0.0907     0.1077
		10880    -0.8822    -0.4658    -0.0693     0.1091
		11040    -0.9199    -0.3885    -0.0525     0.1113
		11200    -0.9501    -0.3092    -0.0415     0.1145
		11360    -0.9723    -0.2318    -0.0306     0.1188
		11520    -0.9870    -0.1601    -0.0141     0.1238
		11680    -0.9892    -0.1464    -0.0069     0.1248
		11840    -0.9914    -0.1308    -0.0006     0.1262
		12000    -0.9933    -0.1157     0.0013     0.1281
		12160    -0.9947    -0.1031    -0.0015     0.1295
		12320    -0.9957    -0.0920    -0.0097     0.1298
		12480    -0.9965    -0.0803    -0.0226     0.1295
		12640    -0.9972    -0.0661    -0.0353     0.1298
		12800    -0.9978    -0.0490    -0.0441     0.1307
		12960    -0.9982    -0.0309    -0.0510     0.1317
		13120    -0.9983    -0.0162    -0.0567     0.1326
		13280    -0.9983    -0.0071    -0.0581     0.1333
		13440    -0.9986    -0.0020    -0.0524     0.1338
		13600    -0.9991     0.0021    -0.0422     0.1340
		13760    -0.9995     0.0060    -0.0325     0.1341
		13920    -0.9996     0.0082    -0.0255     0.1343
		14080    -0.9998     0.0078    -0.0201     0.1343
		14240    -0.9999     0.0051    -0.0153     0.1344
		14400    -0.9999     0.0017    -0.0118     0.1347
		14560    -0.9999    -0.0010    -0.0102     0.1356
		14720    -1.0000    -0.0019    -0.0096     0.1369
		14880    -1.0000    -0.0009    -0.0080     0.1383
		15040    -1.0000     0.0013    -0.0053     0.1392
		15200    -1.0000     0.0038    -0.0019     0.1395
		15360    -1.0000     0.0056     0.0020     0.1395
		15520    -1.0000     0.0066     0.0063     0.1395
		15680    -0.9999     0.0072     0.0095     0.1395
		15840    -0.9999     0.0079     0.0096     0.1395

#OBJECT 2
	*NodeName swat:Spine1
	*ANIMATION 0 100 0
		0    -0.9989     0.0462     0.0011     0.2868
		160    -0.9990     0.0456     0.0036     0.2864
		320    -0.9990     0.0435     0.0065     0.2860
		480    -0.9992     0.0400     0.0090     0.2858
		640    -0.9993     0.0360     0.0101     0.2856
		800    -0.9995     0.0317     0.0077     0.2852
		960    -0.9997     0.0242     0.0017     0.2844
		1120    -1.0000     0.0090    -0.0027     0.2835
		1280    -0.9999    -0.0136    -0.0021     0.2826
		1440    -0.9992    -0.0391    -0.0017     0.2813
		1600    -0.9979    -0.0650    -0.0080     0.2792
		1760    -0.9958    -0.0895    -0.0197     0.2774
		1920    -0.9936    -0.1068    -0.0368     0.2764
		2080    -0.9921    -0.1143    -0.0510     0.2764
		2240    -0.9916    -0.1190    -0.0510     0.2774
		2400    -0.9910    -0.1295    -0.0353     0.2786
		2560    -0.9893    -0.1450    -0.0140     0.2792
		2720    -0.9874    -0.1582    -0.0018     0.2791
		2880    -0.9864    -0.1643    -0.0053     0.2787
		3040    -0.9868    -0.1611    -0.0182     0.2781
		3200    -0.9884    -0.1484    -0.0329     0.2766
		3360    -0.9903    -0.1305    -0.0486     0.2748
		3520    -0.9920    -0.1084    -0.0653     0.2728
		3680    -0.9931    -0.0835    -0.0825     0.2710
		3840    -0.9934    -0.0570    -0.1000     0.2693
		4000    -0.9926    -0.0304    -0.1176     0.2678
		4160    -0.9908    -0.0051    -0.1349     0.2665
		4320    -0.9883     0.0172    -0.1518     0.2655
		4480    -0.9852     0.0352    -0.1679     0.2647
		4640    -0.9819     0.0473    -0.1831     0.2639
		4800    -0.9790     0.0519    -0.1973     0.2631
		4960    -0.9765     0.0477    -0.2102     0.2623
		5120    -0.9754     0.0187    -0.2197     0.2612
		5280    -0.9740    -0.0247    -0.2253     0.2595
		5440    -0.9720    -0.0581    -0.2278     0.2582
		5600    -0.9718    -0.0785    -0.2224     0.2573
		5760    -0.9723    -0.0895    -0.2161     0.2565
		5920    -0.9716    -0.0995    -0.2146     0.2554
		6080    -0.9696    -0.1136    -0.2166     0.2544
		6240    -0.9674    -0.1302    -0.2174     0.2540
		6400    -0.9657    -0.1469    -0.2143     0.2539
		6560    -0.9653    -0.1955    -0.1732     0.2447
		6720    -0.9620    -0.2422    -0.1265     0.2351
		6880    -0.9573    -0.2778    -0.0802     0.2269
		7040    -0.9531    -0.3005    -0.0358     0.2200
		7200    -0.9506    -0.3102    -0.0063     0.2156
		7360    -0.9489    -0.3156     0.0070     0.2123
		7520    -0.9449    -0.3264     0.0230     0.2069
		7680    -0.9409    -0.3381     0.0214     0.1991
		7840    -0.9381    -0.3460    -0.0121     0.1901
		8000    -0.9352    -0.3491    -0.0600     0.1828
		8160    -0.9311    -0.3486    -0.1075     0.1785
		8320    -0.9255    -0.3466    -0.1529     0.1758
		8480    -0.9169    -0.3445    -0.2015     0.1737
		8640    -0.9060    -0.3415    -0.2501     0.1726
		8800    -0.8977    -0.3376    -0.2830     0.1728
		8960    -0.8958    -0.3351    -0.2920     0.1742
		9120    -0.8956    -0.3361    -0.2914     0.1769
		9280    -0.8944    -0.3431    -0.2870     0.1809
		9440    -0.8916    -0.3566    -0.2791     0.1855
		9600    -0.8895    -0.3745    -0.2617     0.1895
		9760    -0.8909    -0.3917    -0.2299     0.1920
		9920    -0.8941    -0.4052    -0.1909     0.1932
		10080    -0.8952    -0.4156    -0.1607     0.1936
		10240    -0.9107    -0.3920    -0.1305     0.1973
		10400    -0.9251    -0.3630    -0.1110     0.2020
		10560    -0.9401    -0.3279    -0.0929     0.2081
		10720    -0.9543    -0.2902    -0.0719     0.2155
		10880    -0.9657    -0.2543    -0.0520     0.2237
		11040    -0.9750    -0.2189    -0.0373     0.2320
		11200    -0.9830    -0.1813    -0.0279     0.2410
		11360    -0.9893    -0.1446    -0.0180     0.2509
		11520    -0.9938    -0.1111    -0.0022     0.2611
		11680    -0.9948    -0.1015     0.0057     0.2631
		11840    -0.9961    -0.0872     0.0128     0.2657
		12000    -0.9972    -0.0726     0.0148     0.2693
		12160    -0.9980    -0.0630     0.0113     0.2721
		12320    -0.9983    -0.0588     0.0021     0.2727
		12480    -0.9983    -0.0566    -0.0117     0.2720
		12640    -0.9984    -0.0511    -0.0249     0.2723
		12800    -0.9986    -0.0401    -0.0344     0.2737
		12960    -0.9987    -0.0271    -0.0426     0.2754
		13120    -0.9986    -0.0173    -0.0502     0.2767
		13280    -0.9985    -0.0116    -0.0539     0.2777
		13440    -0.9987    -0.0064    -0.0504     0.2783
		13600    -0.9991     0.0009    -0.0421     0.2785
		13760    -0.9994     0.0089    -0.0339     0.2786
		13920    -0.9995     0.0148    -0.0281     0.2786
		14080    -0.9996     0.0178    -0.0232     0.2785
		14240    -0.9996     0.0183    -0.0194     0.2785
		14400    -0.9997     0.0178    -0.0170     0.2790
		14560    -0.9997     0.0185    -0.0161     0.2804
		14720    -0.9996     0.0218    -0.0157     0.2827
		14880    -0.9995     0.0275    -0.0147     0.2850
		15040    -0.9994     0.0336    -0.0123     0.2866
		15200    -0.9992     0.0383    -0.0089     0.2872
		15360    -0.9991     0.0412    -0.0050     0.2871
		15520    -0.9991     0.0431    -0.0014     0.2869
		15680    -0.9990     0.0446     0.0012     0.2868
		15840    -0.9989     0.0462     0.0011     0.2868

#OBJECT 3
	*NodeName swat:Spine2
	*ANIMATION 0 100 0
		0    -0.9990     0.0453     0.0054     0.2868
		160    -0.9990     0.0447     0.0079     0.2864
		320    -0.9990     0.0426     0.0108     0.2860
		480    -0.9991     0.0392     0.0134     0.2858
		640    -0.9993     0.0351     0.0145     0.2856
		800    -0.9995     0.0311     0.0114     0.2852
		960    -0.9997     0.0221     0.0062     0.2845
		1120    -1.0000     0.0064     0.0029     0.2836
		1280    -0.9999    -0.0144     0.0026     0.2829
		1440    -0.9993    -0.0359     0.0038     0.2823
		1600    -0.9984    -0.0555     0.0049     0.2817
		1760    -0.9973    -0.0736     0.0052     0.2813
		1920    -0.9959    -0.0908     0.0053     0.2808
		2080    -0.9942    -0.1074     0.0052     0.2805
		2240    -0.9924    -0.1229     0.0049     0.2801
		2400    -0.9905    -0.1377     0.0051     0.2798
		2560    -0.9884    -0.1520     0.0058     0.2796
		2720    -0.9864    -0.1642     0.0055     0.2794
		2880    -0.9853    -0.1706     0.0006     0.2792
		3040    -0.9858    -0.1677    -0.0105     0.2784
		3200    -0.9875    -0.1557    -0.0256     0.2770
		3360    -0.9896    -0.1373    -0.0420     0.2751
		3520    -0.9916    -0.1150    -0.0587     0.2732
		3680    -0.9930    -0.0902    -0.0759     0.2714
		3840    -0.9936    -0.0636    -0.0935     0.2697
		4000    -0.9931    -0.0367    -0.1113     0.2683
		4160    -0.9916    -0.0121    -0.1288     0.2671
		4320    -0.9893     0.0098    -0.1457     0.2662
		4480    -0.9864     0.0289    -0.1619     0.2654
		4640    -0.9832     0.0433    -0.1773     0.2648
		4800    -0.9803     0.0482    -0.1917     0.2642
		4960    -0.9783     0.0359    -0.2042     0.2632
		5120    -0.9768     0.0089    -0.2138     0.2617
		5280    -0.9753    -0.0278    -0.2192     0.2601
		5440    -0.9735    -0.0624    -0.2201     0.2588
		5600    -0.9722    -0.0860    -0.2178     0.2579
		5760    -0.9719    -0.0994    -0.2136     0.2567
		5920    -0.9720    -0.1109    -0.2070     0.2546
		6080    -0.9720    -0.1282    -0.1969     0.2514
		6240    -0.9711    -0.1544    -0.1818     0.2470
		6400    -0.9690    -0.1871    -0.1611     0.2420
		6560    -0.9656    -0.2222    -0.1347     0.2368
		6720    -0.9612    -0.2555    -0.1038     0.2314
		6880    -0.9564    -0.2830    -0.0729     0.2256
		7040    -0.9522    -0.3018    -0.0476     0.2195
		7200    -0.9491    -0.3134    -0.0299     0.2131
		7360    -0.9465    -0.3222    -0.0174     0.2069
		7520    -0.9435    -0.3313    -0.0087     0.2007
		7680    -0.9403    -0.3404    -0.0069     0.1945
		7840    -0.9375    -0.3475    -0.0192     0.1879
		8000    -0.9352    -0.3505    -0.0502     0.1817
		8160    -0.9322    -0.3493    -0.0954     0.1769
		8320    -0.9269    -0.3458    -0.1458     0.1737
		8480    -0.9205    -0.3411    -0.1907     0.1725
		8640    -0.9150    -0.3345    -0.2254     0.1731
		8800    -0.9099    -0.3282    -0.2537     0.1745
		8960    -0.9055    -0.3238    -0.2743     0.1764
		9120    -0.9029    -0.3254    -0.2810     0.1785
		9280    -0.9002    -0.3351    -0.2782     0.1809
		9440    -0.8952    -0.3519    -0.2735     0.1840
		9600    -0.8918    -0.3720    -0.2573     0.1874
		9760    -0.8926    -0.3906    -0.2253     0.1898
		9920    -0.8952    -0.4052    -0.1857     0.1910
		10080    -0.8959    -0.4164    -0.1549     0.1917
		10240    -0.9109    -0.3935    -0.1242     0.1957
		10400    -0.9251    -0.3650    -0.1046     0.2008
		10560    -0.9399    -0.3302    -0.0866     0.2071
		10720    -0.9539    -0.2928    -0.0656     0.2148
		10880    -0.9653    -0.2571    -0.0457     0.2232
		11040    -0.9746    -0.2219    -0.0310     0.2318
		11200    -0.9826    -0.1847    -0.0215     0.2410
		11360    -0.9888    -0.1486    -0.0115     0.2513
		11520    -0.9932    -0.1159     0.0041     0.2617
		11680    -0.9942    -0.1067     0.0116     0.2636
		11840    -0.9955    -0.0928     0.0181     0.2663
		12000    -0.9967    -0.0782     0.0197     0.2698
		12160    -0.9975    -0.0684     0.0161     0.2726
		12320    -0.9979    -0.0642     0.0070     0.2731
		12480    -0.9980    -0.0623    -0.0067     0.2726
		12640    -0.9982    -0.0572    -0.0198     0.2729
		12800    -0.9985    -0.0458    -0.0291     0.2744
		12960    -0.9987    -0.0338    -0.0379     0.2760
		13120    -0.9987    -0.0243    -0.0451     0.2774
		13280    -0.9987    -0.0175    -0.0479     0.2785
		13440    -0.9989    -0.0114    -0.0446     0.2790
		13600    -0.9993    -0.0038    -0.0371     0.2791
		13760    -0.9996     0.0045    -0.0291     0.2791
		13920    -0.9997     0.0111    -0.0231     0.2790
		14080    -0.9997     0.0146    -0.0183     0.2788
		14240    -0.9998     0.0154    -0.0147     0.2787
		14400    -0.9998     0.0151    -0.0123     0.2793
		14560    -0.9998     0.0162    -0.0112     0.2807
		14720    -0.9997     0.0199    -0.0107     0.2829
		14880    -0.9996     0.0257    -0.0097     0.2851
		15040    -0.9995     0.0318    -0.0077     0.2867
		15200    -0.9993     0.0367    -0.0045     0.2873
		15360    -0.9992     0.0399    -0.0007     0.2872
		15520    -0.9991     0.0420     0.0028     0.2870
		15680    -0.9990     0.0437     0.0054     0.2868
		15840    -0.9990     0.0453     0.0054     0.2868

#OBJECT 4
	*NodeName swat:Neck
	*ANIMATION 0 100 0
		0    -0.0559    -0.1141    -0.9919     0.1316
		160    -0.0587    -0.1162    -0.9915     0.1324
		320    -0.0539    -0.1113    -0.9923     0.1335
		480    -0.0327    -0.0948    -0.9950     0.1347
		640     0.0113    -0.0685    -0.9976     0.1351
		800     0.0719    -0.0352    -0.9968     0.1338
		960     0.1295     0.0167    -0.9914     0.1315
		1120     0.1690     0.1050    -0.9800     0.1302
		1280     0.1968     0.2143    -0.9568     0.1320
		1440     0.2301     0.3072    -0.9234     0.1365
		1600     0.2772     0.3731    -0.8854     0.1434
		1760     0.3305     0.4218    -0.8443     0.1519
		1920     0.3785     0.4565    -0.8052     0.1591
		2080     0.4147     0.4757    -0.7757     0.1629
		2240     0.4318     0.4871    -0.7591     0.1661
		2400     0.4269     0.5000    -0.7535     0.1729
		2560     0.4134     0.5115    -0.7533     0.1827
		2720     0.4069     0.5152    -0.7543     0.1918
		2880     0.4105     0.5110    -0.7552     0.1976
		3040     0.4176     0.5022    -0.7572     0.2006
		3200     0.4193     0.4923    -0.7627     0.2031
		3360     0.4089     0.4846    -0.7732     0.2057
		3520     0.3863     0.4790    -0.7882     0.2071
		3680     0.3606     0.4715    -0.8048     0.2063
		3840     0.3421     0.4576    -0.8207     0.2041
		4000     0.3317     0.4384    -0.8353     0.2023
		4160     0.3280     0.4236    -0.8444     0.2022
		4320     0.3426     0.4117    -0.8444     0.2029
		4480     0.3712     0.3870    -0.8441     0.2016
		4640     0.3779     0.3644    -0.8511     0.1981
		4800     0.3537     0.3664    -0.8606     0.1944
		4960     0.3185     0.3876    -0.8650     0.1913
		5120     0.2802     0.4214    -0.8625     0.1895
		5280     0.2458     0.4616    -0.8524     0.1898
		5440     0.2301     0.4990    -0.8355     0.1920
		5600     0.2438     0.5238    -0.8162     0.1941
		5760     0.2757     0.5357    -0.7981     0.1945
		5920     0.3020     0.5457    -0.7816     0.1938
		6080     0.3143     0.5604    -0.7663     0.1932
		6240     0.3279     0.5722    -0.7517     0.1923
		6400     0.3590     0.5722    -0.7374     0.1910
		6560     0.4463     0.5544    -0.7025     0.2024
		6720     0.5065     0.5364    -0.6751     0.2149
		6880     0.5507     0.5210    -0.6521     0.2256
		7040     0.5925     0.5064    -0.6264     0.2341
		7200     0.6181     0.5032    -0.6040     0.2365
		7360     0.6254     0.5109    -0.5898     0.2336
