#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 43 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 43 0
		5920    -0.9115    -0.0771    -0.4041     0.3672
		6080    -0.9205    -0.0908    -0.3801     0.3735
		6240    -0.9195    -0.0875    -0.3832     0.3781
		6400    -0.9128    -0.0847    -0.3995     0.3924
		6560    -0.9078    -0.0820    -0.4112     0.4086
		6720    -0.9049    -0.0791    -0.4182     0.4156

#OBJECT 2
	*NodeName swat:Spine1
	*ANIMATION 0 43 0
		0    -0.2098     0.9767    -0.0444     0.1333
		160    -0.2136     0.9758    -0.0462     0.1334
		320    -0.2124     0.9760    -0.0487     0.1334
		480    -0.2155     0.9751    -0.0528     0.1327
		640    -0.2259     0.9724    -0.0581     0.1322
		800    -0.2389     0.9689    -0.0651     0.1330
		960    -0.2544     0.9643    -0.0732     0.1340
		1120    -0.2652     0.9609    -0.0798     0.1340
		1280    -0.2634     0.9608    -0.0869     0.1340
		1440    -0.2523     0.9628    -0.0968     0.1344
		1600    -0.2417     0.9644    -0.1068     0.1346
		1760    -0.2374     0.9646    -0.1151     0.1348
		1920    -0.2323     0.9654    -0.1189     0.1340
		2080    -0.2241     0.9677    -0.1154     0.1319
		2240    -0.2207     0.9690    -0.1112     0.1309
		2400    -0.2193     0.9698    -0.1067     0.1304
		2560    -0.2186     0.9704    -0.1024     0.1299
		2720    -0.2175     0.9710    -0.0987     0.1290
		2880    -0.2151     0.9719    -0.0957     0.1275
		3040    -0.2122     0.9728    -0.0932     0.1257
		3200    -0.2106     0.9733    -0.0912     0.1238
		3360    -0.2121     0.9731    -0.0896     0.1216
		3520    -0.2218     0.9710    -0.0893     0.1193
		3680    -0.2292     0.9693    -0.0893     0.1179
		3840    -0.2369     0.9672    -0.0913     0.1175
		4000    -0.2476     0.9644    -0.0933     0.1180
		4160    -0.2574     0.9617    -0.0942     0.1186
		4320    -0.2655     0.9595    -0.0947     0.1197
		4480    -0.2748     0.9571    -0.0923     0.1203
		4640    -0.2821     0.9557    -0.0841     0.1197
		4800    -0.2818     0.9569    -0.0706     0.1186
		4960    -0.2768     0.9594    -0.0535     0.1174
		5120    -0.2667     0.9630    -0.0378     0.1162
		5280    -0.2461     0.9688    -0.0306     0.1169
		5440    -0.2281     0.9732    -0.0287     0.1194
		5600    -0.2257     0.9740    -0.0218     0.1188
		5760    -0.2119     0.9772    -0.0133     0.1169
		5920    -0.1895     0.9819    -0.0072     0.1194
		6080    -0.1898     0.9818    -0.0034     0.1231
		6240    -0.2004     0.9797    -0.0095     0.1258
		6400    -0.2021     0.9791    -0.0234     0.1289
		6560    -0.1997     0.9792    -0.0355     0.1317
		6720    -0.2034     0.9782    -0.0416     0.1330

#OBJECT 3
	*NodeName swat:Spine2
	*ANIMATION 0 43 0
		0    -0.9186     0.2108     0.3342     0.2073
		160    -0.9193     0.2104     0.3325     0.2078
		320    -0.9197     0.2105     0.3314     0.2075
		480    -0.9215     0.2070     0.3287     0.2075
		640    -0.9242     0.2023     0.3241     0.2083
		800    -0.9264     0.2026     0.3174     0.2100
		960    -0.9290     0.2028     0.3097     0.2120
		1120    -0.9314     0.2001     0.3040     0.2130
		1280    -0.9327     0.2003     0.3001     0.2126
		1440    -0.9330     0.2052     0.2956     0.2111
		1600    -0.9336     0.2091     0.2910     0.2096
		1760    -0.9346     0.2109     0.2864     0.2089
		1920    -0.9352     0.2096     0.2853     0.2078
		2080    -0.9345     0.2060     0.2903     0.2062
		2240    -0.9345     0.2012     0.2935     0.2054
		2400    -0.9349     0.1957     0.2961     0.2050
		2560    -0.9353     0.1899     0.2984     0.2047
		2720    -0.9357     0.1841     0.3010     0.2042
		2880    -0.9357     0.1790     0.3041     0.2035
		3040    -0.9355     0.1740     0.3074     0.2027
		3200    -0.9357     0.1679     0.3104     0.2021
		3360    -0.9366     0.1596     0.3119     0.2016
		3520    -0.9386     0.1470     0.3121     0.2019
		3680    -0.9400     0.1388     0.3116     0.2022
		3840    -0.9412     0.1357     0.3095     0.2028
		4000    -0.9422     0.1353     0.3065     0.2041
		4160    -0.9428     0.1361     0.3042     0.2053
		4320    -0.9431     0.1391     0.3020     0.2066
		4480    -0.9432     0.1394     0.3014     0.2079
		4640    -0.9428     0.1350     0.3048     0.2087
		4800    -0.9410     0.1299     0.3124     0.2086
		4960    -0.9383     0.1253     0.3223     0.2081
		5120    -0.9353     0.1221     0.3321     0.2070
		5280    -0.9318     0.1291     0.3391     0.2054
		5440    -0.9283     0.1439     0.3429     0.2045
		5600    -0.9270     0.1413     0.3473     0.2043
		5760    -0.9253     0.1348     0.3545     0.2025
		5920    -0.9202     0.1504     0.3614     0.2012
		6080    -0.9167     0.1672     0.3628     0.2026
		6240    -0.9170     0.1777     0.3571     0.2045
		6400    -0.9174     0.1919     0.3486     0.2054
		6560    -0.9171     0.2056     0.3414     0.2058
		6720    -0.9176     0.2108     0.3370     0.2065

#OBJECT 4
	*NodeName swat:Neck
	*ANIMATION 0 43 0
		0    -0.0533    -0.1192    -0.9914     0.1313
		160    -0.0449    -0.1116    -0.9927     0.1311
		320    -0.0396    -0.1056    -0.9936     0.1310
		480    -0.0391    -0.0898    -0.9952     0.1315
		640    -0.0407    -0.0768    -0.9962     0.1322
		800    -0.0351    -0.0896    -0.9954     0.1320
		960    -0.0247    -0.1008    -0.9946     0.1315
		1120    -0.0253    -0.0862    -0.9960     0.1322
		1280    -0.0314    -0.0752    -0.9967     0.1325
		1440    -0.0218    -0.0795    -0.9966     0.1322
		1600    -0.0153    -0.0732    -0.9972     0.1330
		1760    -0.0160    -0.0633    -0.9979     0.1343
		1920    -0.0192    -0.0559    -0.9983     0.1353
		2080    -0.0221    -0.0496    -0.9985     0.1362
		2240    -0.0216    -0.0479    -0.9986     0.1361
		2400    -0.0214    -0.0507    -0.9985     0.1353
		2560    -0.0241    -0.0410    -0.9989     0.1360
		2720    -0.0257    -0.0245    -0.9994     0.1380
		2880    -0.0225    -0.0165    -0.9996     0.1390
		3040    -0.0164     0.0009    -0.9999     0.1401
		3200    -0.0091     0.0214    -0.9997     0.1414
		3360    -0.0009     0.0392    -0.9992     0.1429
		3520     0.0067     0.0500    -0.9987     0.1442
		3680     0.0014     0.0630    -0.9980     0.1453
		3840    -0.0123     0.0722    -0.9973     0.1462
		4000    -0.0246     0.0766    -0.9968     0.1467
		4160    -0.0300     0.0715    -0.9970     0.1463
		4320    -0.0268     0.0396    -0.9989     0.1434
		4480    -0.0208     0.0184    -0.9996     0.1413
		4640    -0.0239     0.0216    -0.9995     0.1411
		4800    -0.0327     0.0161    -0.9993     0.1408
		4960    -0.0406     0.0007    -0.9992     0.1399
		5120    -0.0489    -0.0134    -0.9987     0.1388
		5280    -0.0552    -0.0213    -0.9982     0.1378
		5440    -0.0714    -0.0224    -0.9972     0.1382
		5600    -0.1007    -0.0292    -0.9945     0.1391
		5760    -0.1187    -0.0579    -0.9912     0.1381
		5920    -0.1092    -0.1190    -0.9869     0.1345
		6080    -0.0915    -0.1645    -0.9821     0.1314
		6240    -0.0802    -0.1714    -0.9819     0.1294
		6400    -0.0749    -0.1630    -0.9838     0.1291
		6560    -0.0747    -0.1445    -0.9867     0.1303
		6720    -0.0656    -0.1281    -0.9896     0.1312

#OBJECT 5
	*NodeName swat:Neck1
	*ANIMATION 0 43 0
		0    -0.0563    -0.0529    -0.9970     0.1313
		160    -0.0479    -0.0453    -0.9978     0.1312
		320    -0.0426    -0.0393    -0.9983     0.1312
		480    -0.0421    -0.0237    -0.9988     0.1317
		640    -0.0436    -0.0112    -0.9990     0.1326
		800    -0.0381    -0.0240    -0.9990     0.1322
		960    -0.0277    -0.0351    -0.9990     0.1317
		1120    -0.0282    -0.0211    -0.9994     0.1324
		1280    -0.0344    -0.0103    -0.9994     0.1328
		1440    -0.0248    -0.0144    -0.9996     0.1324
		1600    -0.0183    -0.0085    -0.9998     0.1333
		1760    -0.0190     0.0006    -0.9998     0.1347
		1920    -0.0221     0.0076    -0.9997     0.1359
		2080    -0.0248     0.0136    -0.9996     0.1369
		2240    -0.0242     0.0155    -0.9996     0.1369
		2400    -0.0240     0.0133    -0.9996     0.1360
		2560    -0.0267     0.0226    -0.9994     0.1368
		2720    -0.0281     0.0381    -0.9989     0.1391
		2880    -0.0249     0.0456    -0.9986     0.1401
		3040    -0.0220     0.0656    -0.9976     0.1411
		3200    -0.0156     0.0872    -0.9961     0.1428
		3360    -0.0034     0.0990    -0.9951     0.1446
		3520     0.0042     0.1091    -0.9940     0.1460
		3680    -0.0010     0.1214    -0.9926     0.1473
		3840    -0.0144     0.1299    -0.9914     0.1483
		4000    -0.0266     0.1339    -0.9906     0.1488
		4160    -0.0318     0.1289    -0.9911     0.1483
		4320    -0.0287     0.0988    -0.9947     0.1452
		4480    -0.0229     0.0788    -0.9966     0.1429
		4640    -0.0258     0.0820    -0.9963     0.1428
		4800    -0.0345     0.0768    -0.9965     0.1425
		4960    -0.0423     0.0621    -0.9972     0.1415
		5120    -0.0506     0.0488    -0.9975     0.1403
		5280    -0.0570     0.0415    -0.9975     0.1393
		5440    -0.0732     0.0402    -0.9965     0.1395
		5600    -0.1022     0.0330    -0.9942     0.1404
		5760    -0.1203     0.0052    -0.9927     0.1392
		5920    -0.1116    -0.0540    -0.9923     0.1349
		6080    -0.0945    -0.0982    -0.9907     0.1312
		6240    -0.0834    -0.1042    -0.9911     0.1292
		6400    -0.0780    -0.0956    -0.9924     0.1288
		6560    -0.0778    -0.0778    -0.9939     0.1301
		6720    -0.0686    -0.0619    -0.9957     0.1312

#OBJECT 6
	*NodeName swat:Head
	*ANIMATION 0 43 0
		0     0.3069    -0.5150    -0.8004     0.3236
		160     0.3108    -0.5169    -0.7976     0.3229
		320     0.3084    -0.5167    -0.7987     0.3213
		480     0.3020    -0.5209    -0.7984     0.3201
		640     0.2942    -0.5275    -0.7970     0.3205
		800     0.2839    -0.5295    -0.7994     0.3206
		960     0.2730    -0.5327    -0.8011     0.3200
		1120     0.2677    -0.5401    -0.7979     0.3201
		1280     0.2656    -0.5416    -0.7976     0.3194
		1440     0.2564    -0.5399    -0.8017     0.3181
		1600     0.2527    -0.5448    -0.7996     0.3205
		1760     0.2468    -0.5544    -0.7948     0.3242
		1920     0.2373    -0.5634    -0.7914     0.3263
		2080     0.2431    -0.5694    -0.7853     0.3289
		2240     0.2565    -0.5727    -0.7786     0.3297
		2400     0.2584    -0.5730    -0.7778     0.3269
		2560     0.2565    -0.5704    -0.7803     0.3273
		2720     0.2593    -0.5626    -0.7850     0.3318
		2880     0.2633    -0.5538    -0.7899     0.3339
		3040     0.2780    -0.5593    -0.7810     0.3348
		3200     0.2952    -0.5668    -0.7692     0.3386
		3360     0.3082    -0.5690    -0.7624     0.3439
		3520     0.3177    -0.5697    -0.7579     0.3477
		3680     0.3208    -0.5709    -0.7558     0.3491
		3840     0.3176    -0.5699    -0.7579     0.3491
		4000     0.3123    -0.5690    -0.7607     0.3487
		4160     0.3071    -0.5702    -0.7620     0.3474
		4320     0.3052    -0.5611    -0.7694     0.3435
		4480     0.3108    -0.5538    -0.7725     0.3406
		4640     0.3226    -0.5562    -0.7659     0.3407
		4800     0.3328    -0.5558    -0.7618     0.3416
		4960     0.3388    -0.5530    -0.7612     0.3414
		5120     0.3384    -0.5575    -0.7581     0.3396
		5280     0.3311    -0.5611    -0.7586     0.3366
		5440     0.3273    -0.5505    -0.7680     0.3367
		5600     0.3180    -0.5467    -0.7746     0.3386
		5760     0.2994    -0.5551    -0.7760     0.3368
		5920     0.2956    -0.5439    -0.7854     0.3326
		6080     0.3167    -0.5314    -0.7857     0.3292
		6240     0.3339    -0.5285    -0.7805     0.3250
		6400     0.3339    -0.5224    -0.7846     0.3228
		6560     0.3239    -0.5167    -0.7925     0.3243
		6720     0.3089    -0.5139    -0.8003     0.3245

#OBJECT 7
	*NodeName swat:HeadTop_End
	*ANIMATION 0 0 0

#OBJECT 8
	*NodeName swat:LeftShoulder
	*ANIMATION 0 43 0
		0     0.9906    -0.0813     0.1096     0.6628
		160     0.9904    -0.0800     0.1123     0.6632
		320     0.9902    -0.0831     0.1126     0.6635
		480     0.9900    -0.0867     0.1110     0.6636
		640     0.9900    -0.0901     0.1083     0.6637
		800     0.9895    -0.0999     0.1045     0.6640
		960     0.9890    -0.1076     0.1018     0.6643
		1120     0.9892    -0.1056     0.1013     0.6642
		1280     0.9894    -0.1042     0.1007     0.6641
		1440     0.9891    -0.1095     0.0989     0.6643
		1600     0.9887    -0.1150     0.0966     0.6645
		1760     0.9883    -0.1204     0.0931     0.6647
		1920     0.9884    -0.1223     0.0896     0.6646
		2080     0.9890    -0.1187     0.0878     0.6640
		2240     0.9897    -0.1111     0.0904     0.6635
		2400     0.9898    -0.1062     0.0945     0.6634
		2560     0.9899    -0.1064     0.0941     0.6634
		2720     0.9902    -0.1062     0.0907     0.6631
		2880     0.9906    -0.1051     0.0880     0.6627
		3040     0.9912    -0.0986     0.0879     0.6621
		3200     0.9917    -0.0932     0.0891     0.6618
		3360     0.9916    -0.0888     0.0936     0.6618
		3520     0.9915    -0.0831     0.1000     0.6619
		3680     0.9914    -0.0805     0.1030     0.6620
		3840     0.9914    -0.0812     0.1026     0.6620
		4000     0.9915    -0.0827     0.1009     0.6620
		4160     0.9915    -0.0835     0.0998     0.6621
		4320     0.9912    -0.0868     0.0995     0.6623
		4480     0.9911    -0.0880     0.1000     0.6624
		4640     0.9912    -0.0845     0.1016     0.6624
		4800     0.9912    -0.0824     0.1033     0.6625
		4960     0.9910    -0.0826     0.1053     0.6626
		5120     0.9907    -0.0819     0.1088     0.6628
		5280     0.9905    -0.0809     0.1111     0.6629
		5440     0.9907    -0.0826     0.1079     0.6627
		5600     0.9911    -0.0855     0.1017     0.6625
		5760     0.9913    -0.0900     0.0965     0.6624
		5920     0.9908    -0.0965     0.0947     0.6626
		6080     0.9906    -0.0941     0.0988     0.6627
		6240     0.9908    -0.0839     0.1060     0.6627
		6400     0.9907    -0.0807     0.1091     0.6628
		6560     0.9907    -0.0826     0.1078     0.6628
		6720     0.9908    -0.0829     0.1073     0.6627

#OBJECT 9
	*NodeName swat:LeftArm
	*ANIMATION 0 43 0
		0     0.5321     0.7784     0.3332     1.1949
		160     0.5343     0.7768     0.3333     1.1960
		320     0.5348     0.7770     0.3322     1.1978
		480     0.5344     0.7780     0.3304     1.2025
		640     0.5329     0.7794     0.3294     1.2053
		800     0.5289     0.7829     0.3276     1.2051
		960     0.5254     0.7864     0.3248     1.2054
		1120     0.5240     0.7881     0.3230     1.2062
		1280     0.5219     0.7903     0.3210     1.2056
		1440     0.5179     0.7942     0.3178     1.2028
		1600     0.5141     0.7984     0.3135     1.2016
		1760     0.5110     0.8024     0.3083     1.2036
		1920     0.5068     0.8075     0.3016     1.2035
		2080     0.5147     0.8010     0.3057     1.2073
		2240     0.5156     0.8025     0.3003     1.2058
		2400     0.5162     0.8040     0.2951     1.2023
		2560     0.5204     0.8050     0.2850     1.1970
		2720     0.5237     0.8052     0.2781     1.1971
		2880     0.5265     0.8050     0.2734     1.1954
		3040     0.5310     0.8035     0.2691     1.1934
		3200     0.5354     0.8025     0.2633     1.1931
		3360     0.5402     0.8017     0.2558     1.1927
		3520     0.5451     0.8007     0.2485     1.1932
		3680     0.5473     0.8007     0.2435     1.1947
		3840     0.5463     0.8020     0.2416     1.1952
		4000     0.5436     0.8037     0.2418     1.1960
		4160     0.5401     0.8054     0.2442     1.1950
		4320     0.5348     0.8077     0.2484     1.1894
		4480     0.5300     0.8092     0.2537     1.1858
		4640     0.5272     0.8092     0.2594     1.1868
		4800     0.5240     0.8093     0.2655     1.1882
		4960     0.5203     0.8096     0.2716     1.1890
		5120     0.5178     0.8092     0.2775     1.1905
		5280     0.5155     0.8082     0.2848     1.1923
		5440     0.5119     0.8070     0.2944     1.1964
		5600     0.5087     0.8055     0.3039     1.2042
		5760     0.5051     0.8035     0.3150     1.2041
		5920     0.5020     0.8012     0.3257     1.1955
		6080     0.5052     0.7968     0.3314     1.1914
		6240     0.5132     0.7910     0.3331     1.1926
		6400     0.5192     0.7869     0.3336     1.1938
		6560     0.5228     0.7841     0.3343     1.1940
		6720     0.5268     0.7816     0.3340     1.1944

#OBJECT 10
	*NodeName swat:LeftForeArm
	*ANIMATION 0 43 0
		0    -0.0000    -0.0000     1.0000     1.1915
		160     0.0000     0.0000     1.0000     1.1898
		320     0.0000    -0.0000     1.0000     1.1886
		480     0.0000     0.0000     1.0000     1.1869
		640    -0.0000    -0.0000     1.0000     1.1852
		800    -0.0000    -0.0000     1.0000     1.1840
		960    -0.0000     0.0000     1.0000     1.1836
		1120     0.0000     0.0000     1.0000     1.1835
		1280    -0.0000    -0.0000     1.0000     1.1838
		1440     0.0000     0.0000     1.0000     1.1846
		1600    -0.0000    -0.0000     1.0000     1.1856
		1760    -0.0000    -0.0000     1.0000     1.1879
		1920    -0.0000    -0.0000     1.0000     1.1932
		2080    -0.0000    -0.0000     1.0000     1.1735
		2240    -0.0000    -0.0000     1.0000     1.1954
		2400     0.0000     0.0000     1.0000     1.2170
		2560     0.0000     0.0000     1.0000     1.2360
		2720     0.0000     0.0000     1.0000     1.2484
		2880    -0.0000    -0.0000     1.0000     1.2568
		3040     0.0000     0.0000     1.0000     1.2633
		3200     0.0000     0.0000     1.0000     1.2678
		3360    -0.0000    -0.0000     1.0000     1.2713
		3520     0.0000     0.0000     1.0000     1.2732
		3680     0.0000     0.0000     1.0000     1.2717
		3840    -0.0000    -0.0000     1.0000     1.2672
		4000    -0.0000    -0.0000     1.0000     1.2610
		4160     0.0000     0.0000     1.0000     1.2541
		4320    -0.0000    -0.0000     1.0000     1.2476
		4480     0.0000    -0.0000     1.0000     1.2417
		4640     0.0000     0.0000     1.0000     1.2367
		4800    -0.0000    -0.0000     1.0000     1.2310
		4960     0.0000     0.0000     1.0000     1.2248
		5120     0.0000     0.0000     1.0000     1.2184
		5280    -0.0000    -0.0000     1.0000     1.2107
		5440    -0.0000    -0.0000     1.0000     1.2005
		5600     0.0000     0.0000     1.0000     1.1894
		5760    -0.0000    -0.0000     1.0000     1.1799
		5920     0.0000    -0.0000     1.0000     1.1743
		6080    -0.0000    -0.0000     1.0000     1.1734
		6240     0.0000    -0.0000     1.0000     1.1759
		6400    -0.0000    -0.0000     1.0000     1.1796
		6560    -0.0000    -0.0000     1.0000     1.1833
		6720     0.0000     0.0000     1.0000     1.1879

#OBJECT 11
	*NodeName swat:LeftHand
	*ANIMATION 0 43 0
		0     0.9256    -0.1590    -0.3436     1.9862
		160     0.9263    -0.1561    -0.3429     1.9875
		320     0.9273    -0.1532    -0.3416     1.9894
		480     0.9281    -0.1499    -0.3409     1.9886
		640     0.9291    -0.1466    -0.3396     1.9890
		800     0.9309    -0.1431    -0.3361     1.9938
		960     0.9322    -0.1400    -0.3337     1.9961
		1120     0.9324    -0.1376    -0.3341     1.9933
		1280     0.9328    -0.1355    -0.3340     1.9913
		1440     0.9339    -0.1336    -0.3316     1.9935
		1600     0.9348    -0.1322    -0.3297     1.9941
		1760     0.9351    -0.1317    -0.3290     1.9918
		1920     0.9352    -0.1322    -0.3284     1.9898
		2080     0.9357    -0.1258    -0.3297     1.9846
		2240     0.9331    -0.1337    -0.3338     1.9809
		2400     0.9309    -0.1419    -0.3366     1.9805
		2560     0.9289    -0.1471    -0.3399     1.9836
		2720     0.9273    -0.1509    -0.3427     1.9838
		2880     0.9263    -0.1536    -0.3440     1.9861
		3040     0.9252    -0.1554    -0.3463     1.9864
		3200     0.9241    -0.1562    -0.3488     1.9850
		3360     0.9232    -0.1563    -0.3511     1.9831
		3520     0.9222    -0.1557    -0.3539     1.9790
		3680     0.9220    -0.1542    -0.3551     1.9755
		3840     0.9228    -0.1520    -0.3540     1.9740
		4000     0.9239    -0.1496    -0.3523     1.9722
		4160     0.9251    -0.1473    -0.3500     1.9711
		4320     0.9270    -0.1454    -0.3456     1.9744
		4480     0.9283    -0.1442    -0.3426     1.9748
		4640     0.9284    -0.1439    -0.3425     1.9690
		4800     0.9286    -0.1437    -0.3422     1.9636
		4960     0.9290    -0.1436    -0.3411     1.9599
		5120     0.9291    -0.1439    -0.3408     1.9555
		5280     0.9292    -0.1442    -0.3404     1.9523
		5440     0.9297    -0.1443    -0.3389     1.9507
		5600     0.9300    -0.1444    -0.3380     1.9483
		5760     0.9311    -0.1450    -0.3348     1.9550
		5920     0.9327    -0.1463    -0.3298     1.9705
		6080     0.9321    -0.1488    -0.3303     1.9768
		6240     0.9297    -0.1519    -0.3356     1.9744
		6400     0.9280    -0.1546    -0.3390     1.9755
		6560     0.9272    -0.1567    -0.3403     1.9804
		6720     0.9262    -0.1583    -0.3422     1.9839

#OBJECT 12
	*NodeName swat:LeftInHandThumb
	*ANIMATION 0 43 0
		0    -0.5155     0.1505    -0.8436     0.3318
		160    -0.5158     0.1549    -0.8426     0.3320
		320    -0.5155     0.1549    -0.8428     0.3325
		480    -0.5148     0.1502    -0.8440     0.3330
		640    -0.5143     0.1462    -0.8451     0.3335
		800    -0.5141     0.1449    -0.8454     0.3339
		960    -0.5136     0.1418    -0.8462     0.3342
		1120    -0.5130     0.1365    -0.8475     0.3345
		1280    -0.5124     0.1328    -0.8484     0.3351
		1440    -0.5119     0.1300    -0.8492     0.3359
		1600    -0.5111     0.1251    -0.8503     0.3365
		1760    -0.5105     0.1211    -0.8513     0.3370
		1920    -0.5105     0.1252    -0.8507     0.3378
		2080    -0.5114     0.1341    -0.8488     0.3379
		2240    -0.5109     0.1269    -0.8503     0.3377
		2400    -0.5084     0.1050    -0.8547     0.3381
		2560    -0.5073     0.0968    -0.8563     0.3388
		2720    -0.5080     0.1009    -0.8554     0.3381
		2880    -0.5092     0.1052    -0.8542     0.3362
		3040    -0.5107     0.1120    -0.8525     0.3345
		3200    -0.5124     0.1265    -0.8494     0.3338
		3360    -0.5137     0.1418    -0.8462     0.3342
		3520    -0.5135     0.1447    -0.8458     0.3352
		3680    -0.5124     0.1352    -0.8480     0.3359
		3840    -0.5111     0.1244    -0.8505     0.3366
		4000    -0.5100     0.1157    -0.8523     0.3370
		4160    -0.5091     0.1074    -0.8540     0.3373
		4320    -0.5088     0.1032    -0.8547     0.3369
		4480    -0.5092     0.1052    -0.8542     0.3364
		4640    -0.5101     0.1142    -0.8525     0.3364
		4800    -0.5114     0.1238    -0.8504     0.3357
		4960    -0.5115     0.1259    -0.8500     0.3359
		5120    -0.5106     0.1257    -0.8506     0.3381
		5280    -0.5109     0.1304    -0.8497     0.3385
		5440    -0.5108     0.1256    -0.8505     0.3377
		5600    -0.5098     0.1140    -0.8527     0.3373
		5760    -0.5111     0.1206    -0.8510     0.3356
		5920    -0.5133     0.1388    -0.8469     0.3345
		6080    -0.5139     0.1444    -0.8456     0.3342
		6240    -0.5133     0.1343    -0.8477     0.3336
		6400    -0.5130     0.1281    -0.8488     0.3327
		6560    -0.5138     0.1343    -0.8473     0.3321
		6720    -0.5148     0.1438    -0.8451     0.3318

#OBJECT 13
	*NodeName swat:LeftHandThumb1
	*ANIMATION 0 43 0
		0    -0.8279    -0.4974     0.2591     0.3672
		160    -0.8277    -0.4977     0.2592     0.3673
		320    -0.8277    -0.4977     0.2592     0.3672
		480    -0.8282    -0.4970     0.2591     0.3669
		640    -0.8290    -0.4958     0.2589     0.3665
		800    -0.8291    -0.4955     0.2588     0.3663
