#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 100 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 100 100
		10880    -0.7834     0.4720     0.4043     1.6787
		11040    -0.7675     0.4889     0.4147     1.7005
		11200    -0.7621     0.4943     0.4182     1.7102
		11360    -0.7641     0.4912     0.4182     1.7086
		11520    -0.7690     0.4850     0.4164     1.6943
		11680    -0.7751     0.4782     0.4130     1.6670
		11840    -0.7808     0.4721     0.4092     1.6360
		12000    -0.7841     0.4685     0.4071     1.6154
		12160    -0.7850     0.4676     0.4064     1.6104
		12320    -0.7862     0.4680     0.4036     1.6138
		12480    -0.7891     0.4690     0.3967     1.6160
		12640    -0.7931     0.4703     0.3870     1.6124
		12800    -0.7976     0.4710     0.3768     1.6021
		12960    -0.8029     0.4689     0.3682     1.5850
		13120    -0.8091     0.4638     0.3609     1.5642
		13280    -0.8163     0.4570     0.3533     1.5433
		13440    -0.8251     0.4488     0.3432     1.5229
		13600    -0.8357     0.4383     0.3309     1.5030
		13760    -0.8460     0.4263     0.3202     1.4859
		13920    -0.8531     0.4156     0.3154     1.4737
		14080    -0.8568     0.4077     0.3159     1.4662
		14240    -0.8589     0.4016     0.3177     1.4630
		14400    -0.8615     0.3959     0.3179     1.4627
		14560    -0.8643     0.3908     0.3168     1.4642
		14720    -0.8654     0.3882     0.3170     1.4671
		14880    -0.8646     0.3877     0.3196     1.4704
		15040    -0.8633     0.3876     0.3233     1.4740
		15200    -0.8625     0.3870     0.3260     1.4774
		15360    -0.8626     0.3860     0.3270     1.4802
		15520    -0.8626     0.3860     0.3270     1.4802
		15680    -0.8626     0.3860     0.3270     1.4802
		15840    -0.8626     0.3860     0.3270     1.4802
		0     0.0017    36.6093     0.0041
		160    -0.0333    36.6261     0.0223
		320    -0.1109    36.6512     0.0510
		480    -0.2359    36.6818     0.0878
		640    -0.4005    36.7096     0.1319
		800    -0.5902    36.7234     0.1842
		960    -0.7951    36.7187     0.2442
		1120    -1.0146    36.6995     0.3070
		1280    -1.2540    36.6723     0.3619
		1440    -1.5158    36.6413     0.4011
		1600    -1.7931    36.6075     0.4337
		1760    -2.0730    36.5702     0.4823
		1920    -2.3449    36.5318     0.5461
		2080    -2.6012    36.4964     0.6061
		2240    -2.8364    36.4656     0.6560
		2400    -3.0472    36.4405     0.7100
		2560    -3.2322    36.4240     0.7836
		2720    -3.3894    36.4197     0.8804
		2880    -3.5092    36.4244     0.9967
		3040    -3.5755    36.4265     1.1366
		3200    -3.5759    36.4093     1.3048
		3360    -3.5114    36.3625     1.4887
		3520    -3.4005    36.3022     1.6634
		3680    -3.2679    36.2643     1.8084
		3840    -3.1261    36.2729     1.9117
		4000    -2.9729    36.3138     1.9835
		4160    -2.8043    36.3602     2.0462
		4320    -2.6231    36.3896     2.1163
		4480    -2.4331    36.3918     2.2069
		4640    -2.2197    36.3637     2.3107
		4800    -1.9380    36.3105     2.4124
		4960    -1.5389    36.2383     2.4810
		5120    -1.0198    36.1362     2.4445
		5280    -0.4364    36.0170     2.2367
		5440     0.1335    35.9175     1.8689
		5600     0.6390    35.8688     1.4166
		5760     1.0557    35.8495     0.9326
		5920     1.3749    35.8102     0.4291
		6080     1.5961    35.5914    -0.0998
		6240     1.7308    35.2819    -0.6689
		6400     1.7984    34.8913    -1.2991
		6560     1.8105    34.4307    -2.0716
		6720     1.7805    33.9156    -2.9737
		6880     1.7321    33.3538    -4.0402
		7040     1.6854    32.7904    -5.2914
		7200     1.6239    32.2004    -6.6695
		7360     1.5361    31.6407    -8.1081
		7520     1.4082    31.2240    -9.5161
		7680     1.2074    31.0721   -10.8730
		7840     0.9088    31.2125   -12.1524
		8000     0.5435    31.5653   -13.2492
		8160     0.1863    32.0808   -14.1611
		8320    -0.0831    32.6736   -14.8733
		8480    -0.2622    33.2741   -15.3595
		8640    -0.3960    33.8290   -15.6136
		8800    -0.5356    34.3164   -15.6521
		8960    -0.7019    34.7282   -15.4587
		9120    -0.8686    35.0543   -15.0422
		9280    -0.9723    35.2211   -14.4606
		9440    -0.9573    35.1992   -13.8480
		9600    -0.8141    34.9612   -13.2765
		9760    -0.5758    34.5510   -12.7719
		9920    -0.2873    33.9733   -12.3017
		10080     0.0216    33.3102   -11.8459
		10240     0.3116    32.6721   -11.3565
		10400     0.5321    32.2210   -10.6862
		10560     0.6297    32.0747    -9.6894
		10720     0.6057    32.1950    -8.3604
		10880     0.4884    32.4985    -6.8423
		11040     0.3223    32.9285    -5.3219
		11200     0.1941    33.4076    -3.8800
		11360     0.1612    33.8291    -2.6144
		11520     0.2278    34.2220    -1.5924
		11680     0.3577    34.6180    -0.8763
		11840     0.5108    35.0415    -0.4330
		12000     0.6669    35.4756    -0.1508
		12160     0.8083    35.8391     0.0435
		12320     0.9024    36.1077     0.2047
		12480     0.9203    36.2943     0.3502
		12640     0.8742    36.4134     0.4864
		12800     0.8035    36.4558     0.6365
		12960     0.7470    36.4604     0.8140
		13120     0.7067    36.4333     0.9522
		13280     0.6666    36.3892     0.9930
		13440     0.6120    36.3493     0.9459
		13600     0.5360    36.3259     0.8590
		13760     0.4447    36.3260     0.7667
		13920     0.3526    36.3471     0.6742
		14080     0.2729    36.3804     0.5854
		14240     0.2066    36.4158     0.5167
		14400     0.1503    36.4499     0.4624
		14560     0.1002    36.4838     0.4025
		14720     0.0553    36.5162     0.3320
		14880     0.0233    36.5449     0.2495
		15040     0.0076    36.5695     0.1620
		15200     0.0026    36.5912     0.0792
		15360     0.0026    36.6093     0.0044
		15520     0.0026    36.6093     0.0044
		15680     0.0026    36.6093     0.0044
		15840     0.0026    36.6093     0.0044

#OBJECT 1
	*NodeName swat:Spine
	*ANIMATION 0 100 0
		0    -0.9999     0.0079     0.0097     0.1395
		160    -0.9998     0.0213    -0.0000     0.1340
		320    -0.9987     0.0507     0.0075     0.1250
		480    -0.9967     0.0802     0.0073     0.1118
		640    -0.9946     0.0897    -0.0513     0.0957
		800    -0.9793     0.0738    -0.1885     0.0815
		960    -0.9228     0.0479    -0.3823     0.0736
		1120    -0.7841     0.0406    -0.6193     0.0765
		1280    -0.5793     0.0539    -0.8133     0.0957
		1440    -0.4197     0.0623    -0.9055     0.1288
		1600    -0.3312     0.0635    -0.9414     0.1657
		1760    -0.2823     0.0718    -0.9566     0.1993
		1920    -0.2536     0.0961    -0.9625     0.2314
		2080    -0.2412     0.1329    -0.9613     0.2698
		2240    -0.2489     0.1713    -0.9533     0.3172
		2400    -0.2673     0.2001    -0.9426     0.3650
		2560    -0.2712     0.2170    -0.9377     0.4013
		2720    -0.2488     0.2267    -0.9416     0.4225
		2880    -0.2144     0.2334    -0.9485     0.4335
		3040    -0.1919     0.2382    -0.9521     0.4390
		3200    -0.1942     0.2393    -0.9513     0.4408
		3360    -0.2178     0.2335    -0.9477     0.4382
		3520    -0.2507     0.2195    -0.9429     0.4282
		3680    -0.2821     0.2005    -0.9382     0.4113
		3840    -0.3054     0.1797    -0.9351     0.3931
		4000    -0.3185     0.1526    -0.9355     0.3789
		4160    -0.3241     0.1155    -0.9390     0.3697
		4320    -0.3286     0.0731    -0.9416     0.3625
		4480    -0.3404     0.0318    -0.9398     0.3545
		4640    -0.3644    -0.0118    -0.9312     0.3477
		4800    -0.3997    -0.0697    -0.9140     0.3465
		4960    -0.4427    -0.1511    -0.8839     0.3536
		5120    -0.4898    -0.2495    -0.8354     0.3691
		5280    -0.5354    -0.3436    -0.7715     0.3897
		5440    -0.5726    -0.4182    -0.7051     0.4087
		5600    -0.5997    -0.4709    -0.6469     0.4188
		5760    -0.6197    -0.5119    -0.5949     0.4187
		5920    -0.6380    -0.5482    -0.5408     0.4138
		6080    -0.6550    -0.5788    -0.4858     0.4097
		6240    -0.6657    -0.6051    -0.4368     0.4082
		6400    -0.6713    -0.6347    -0.3829     0.4048
		6560    -0.6783    -0.6750    -0.2903     0.3939
		6720    -0.6818    -0.7179    -0.1407     0.3809
		6880    -0.6723    -0.7399     0.0230     0.3774
		7040    -0.6546    -0.7446     0.1304     0.3850
		7200    -0.6402    -0.7491     0.1702     0.3906
		7360    -0.6099    -0.7736     0.1719     0.3932
		7520    -0.5530    -0.8157     0.1696     0.3917
		7680    -0.4604    -0.8701     0.1760     0.3866
		7840    -0.3150    -0.9326     0.1763     0.3750
		8000    -0.1074    -0.9867     0.1220     0.3479
		8160     0.1387    -0.9882    -0.0645     0.3298
		8320     0.2996    -0.8820    -0.3637     0.3521
		8480     0.3190    -0.7230    -0.6127     0.4158
		8640     0.2859    -0.5911    -0.7542     0.4801
		8800     0.2515    -0.4895    -0.8349     0.5115
		8960     0.2179    -0.4011    -0.8897     0.5146
		9120     0.1857    -0.3170    -0.9301     0.5054
		9280     0.1567    -0.2428    -0.9573     0.4872
		9440     0.1116    -0.1956    -0.9743     0.4602
		9600     0.0301    -0.1804    -0.9831     0.4332
		9760    -0.0709    -0.1889    -0.9794     0.4179
		9920    -0.1627    -0.2034    -0.9655     0.4136
		10080    -0.2396    -0.2292    -0.9434     0.4075
		10240    -0.3120    -0.2686    -0.9113     0.3898
		10400    -0.3830    -0.3153    -0.8683     0.3616
		10560    -0.4461    -0.3362    -0.8294     0.3350
		10720    -0.4925    -0.3168    -0.8106     0.3236
		10880    -0.5167    -0.2807    -0.8089     0.3288
		11040    -0.5213    -0.2629    -0.8119     0.3361
		11200    -0.5296    -0.2334    -0.8155     0.3323
		11360    -0.5514    -0.2057    -0.8084     0.3227
		11520    -0.6031    -0.1914    -0.7743     0.3152
		11680    -0.6795    -0.1939    -0.7076     0.3116
		11840    -0.7474    -0.2114    -0.6299     0.3122
		12000    -0.7801    -0.2457    -0.5753     0.3150
		12160    -0.7784    -0.2996    -0.5517     0.3157
		12320    -0.7621    -0.3576    -0.5398     0.3122
		12480    -0.7496    -0.3990    -0.5281     0.3047
		12640    -0.7519    -0.4099    -0.5164     0.2945
		12800    -0.7775    -0.3852    -0.4971     0.2832
		12960    -0.8259    -0.3246    -0.4609     0.2724
		13120    -0.8724    -0.2561    -0.4162     0.2632
		13280    -0.9015    -0.2140    -0.3761     0.2550
		13440    -0.9199    -0.2047    -0.3344     0.2470
		13600    -0.9361    -0.2103    -0.2819     0.2386
		13760    -0.9507    -0.2083    -0.2295     0.2280
		13920    -0.9624    -0.1869    -0.1969     0.2151
		14080    -0.9712    -0.1517    -0.1839     0.2019
		14240    -0.9787    -0.1192    -0.1671     0.1900
		14400    -0.9871    -0.0980    -0.1266     0.1791
		14560    -0.9939    -0.0844    -0.0708     0.1691
		14720    -0.9972    -0.0692    -0.0277     0.1601
		14880    -0.9988    -0.0469    -0.0121     0.1523
		15040    -0.9997    -0.0219    -0.0118     0.1458
		15200    -1.0000    -0.0028    -0.0057     0.1414
		15360    -0.9999     0.0079     0.0097     0.1395
		15520    -0.9999     0.0079     0.0097     0.1395
		15680    -0.9999     0.0079     0.0097     0.1395
		15840    -0.9999     0.0079     0.0097     0.1395

#OBJECT 2
	*NodeName swat:Spine1
	*ANIMATION 0 100 0
		0    -0.9989     0.0462     0.0011     0.2868
		160    -0.9986     0.0526    -0.0015     0.2839
		320    -0.9979     0.0645    -0.0032     0.2806
		480    -0.9975     0.0700    -0.0054     0.2763
		640    -0.9983     0.0574    -0.0100     0.2708
		800    -0.9993     0.0321    -0.0170     0.2643
		960    -0.9996     0.0138    -0.0258     0.2579
		1120    -0.9991     0.0154    -0.0388     0.2532
		1280    -0.9978     0.0305    -0.0584     0.2509
		1440    -0.9956     0.0432    -0.0827     0.2496
		1600    -0.9930     0.0470    -0.1081     0.2468
		1760    -0.9901     0.0456    -0.1327     0.2418
		1920    -0.9866     0.0436    -0.1575     0.2362
		2080    -0.9817     0.0413    -0.1859     0.2317
		2240    -0.9750     0.0372    -0.2190     0.2280
		2400    -0.9669     0.0327    -0.2530     0.2239
		2560    -0.9587     0.0327    -0.2826     0.2187
		2720    -0.9514     0.0396    -0.3054     0.2129
		2880    -0.9452     0.0513    -0.3225     0.2071
		3040    -0.9396     0.0640    -0.3363     0.2006
		3200    -0.9339     0.0734    -0.3499     0.1927
		3360    -0.9282     0.0782    -0.3639     0.1829
		3520    -0.9230     0.0829    -0.3757     0.1717
		3680    -0.9188     0.0917    -0.3839     0.1603
		3840    -0.9141     0.1036    -0.3920     0.1491
		4000    -0.9066     0.1165    -0.4055     0.1384
		4160    -0.8954     0.1270    -0.4268     0.1279
		4320    -0.8816     0.1308    -0.4536     0.1176
		4480    -0.8666     0.1279    -0.4824     0.1072
		4640    -0.8482     0.1177    -0.5164     0.0968
		4800    -0.8193     0.0977    -0.5649     0.0860
		4960    -0.7704     0.0659    -0.6342     0.0749
		5120    -0.6995     0.0171    -0.7145     0.0647
		5280    -0.6189    -0.0548    -0.7835     0.0565
		5440    -0.5451    -0.1397    -0.8267     0.0503
		5600    -0.4850    -0.2309    -0.8435     0.0454
		5760    -0.4436    -0.3450    -0.8272     0.0416
		5920    -0.4029    -0.4972    -0.7684     0.0393
		6080    -0.3278    -0.6586    -0.6774     0.0384
		6240    -0.2025    -0.8060    -0.5562     0.0412
		6400    -0.1055    -0.9031    -0.4163     0.0487
		6560    -0.0944    -0.9570    -0.2743     0.0586
		6720    -0.1247    -0.9825    -0.1381     0.0696
		6880    -0.1329    -0.9904    -0.0390     0.0797
		7040    -0.1015    -0.9948     0.0059     0.0871
		7200    -0.0515    -0.9987     0.0061     0.0905
		7360     0.0013    -0.9999    -0.0115     0.0925
		7520     0.0537    -0.9983    -0.0208     0.0963
		7680     0.0948    -0.9954    -0.0138     0.1024
		7840     0.1118    -0.9937    -0.0077     0.1097
		8000     0.1091    -0.9934    -0.0348     0.1122
		8160     0.1071    -0.9865    -0.1236     0.1060
		8320     0.1376    -0.9426    -0.3043     0.0918
		8480     0.2017    -0.7910    -0.5777     0.0778
		8640     0.2476    -0.4877    -0.8372     0.0701
		8800     0.2256    -0.1132    -0.9676     0.0683
		8960     0.1391     0.2381    -0.9612     0.0720
		9120     0.0344     0.4788    -0.8772     0.0798
		9280    -0.0495     0.5953    -0.8020     0.0853
		9440    -0.1202     0.6293    -0.7678     0.0847
		9600    -0.1744     0.6299    -0.7569     0.0793
		9760    -0.2246     0.6280    -0.7451     0.0733
		9920    -0.2788     0.6496    -0.7073     0.0693
		10080    -0.3245     0.6996    -0.6366     0.0660
		10240    -0.3497     0.7707    -0.5326     0.0608
		10400    -0.3301     0.8550    -0.4001     0.0525
		10560    -0.2698     0.9352    -0.2294     0.0446
		10720    -0.2186     0.9733    -0.0701     0.0396
		10880    -0.2897     0.9565     0.0345     0.0376
		11040    -0.4837     0.8674     0.1165     0.0358
		11200    -0.6810     0.6922     0.2388     0.0348
		11360    -0.7647     0.5268     0.3712     0.0368
		11520    -0.7857     0.4150     0.4587     0.0423
		11680    -0.8204     0.3337     0.4643     0.0538
		11840    -0.8675     0.2733     0.4157     0.0700
		12000    -0.9042     0.2287     0.3608     0.0852
		12160    -0.9287     0.1942     0.3158     0.0958
		12320    -0.9465     0.1662     0.2767     0.1043
		12480    -0.9609     0.1475     0.2345     0.1148
		12640    -0.9728     0.1283     0.1927     0.1279
		12800    -0.9820     0.1001     0.1602     0.1419
		12960    -0.9879     0.0716     0.1375     0.1574
		13120    -0.9910     0.0592     0.1201     0.1756
		13280    -0.9923     0.0598     0.1083     0.1940
		13440    -0.9926     0.0589     0.1057     0.2097
		13600    -0.9928     0.0523     0.1082     0.2224
		13760    -0.9932     0.0463     0.1067     0.2337
		13920    -0.9942     0.0460     0.0976     0.2448
		14080    -0.9955     0.0488     0.0818     0.2553
		14240    -0.9968     0.0501     0.0630     0.2642
		14400    -0.9977     0.0493     0.0466     0.2710
		14560    -0.9982     0.0480     0.0348     0.2759
		14720    -0.9986     0.0469     0.0247     0.2793
		14880    -0.9988     0.0461     0.0148     0.2821
		15040    -0.9989     0.0459     0.0065     0.2845
		15200    -0.9989     0.0463     0.0018     0.2862
		15360    -0.9989     0.0462     0.0011     0.2868
		15520    -0.9989     0.0462     0.0011     0.2868
		15680    -0.9989     0.0462     0.0011     0.2868
		15840    -0.9989     0.0462     0.0011     0.2868

#OBJECT 3
	*NodeName swat:Spine2
	*ANIMATION 0 100 0
		0    -0.9990     0.0453     0.0054     0.2868
		160    -0.9986     0.0523     0.0034     0.2839
		320    -0.9979     0.0648     0.0031     0.2807
		480    -0.9975     0.0706     0.0026     0.2764
		640    -0.9983     0.0579    -0.0009     0.2707
		800    -0.9995     0.0323    -0.0077     0.2640
		960    -0.9998     0.0139    -0.0165     0.2575
		1120    -0.9994     0.0160    -0.0297     0.2527
		1280    -0.9982     0.0320    -0.0503     0.2505
		1440    -0.9960     0.0457    -0.0768     0.2493
		1600    -0.9932     0.0502    -0.1048     0.2464
		1760    -0.9901     0.0496    -0.1316     0.2414
		1920    -0.9862     0.0486    -0.1585     0.2358
		2080    -0.9807     0.0476    -0.1899     0.2312
		2240    -0.9729     0.0449    -0.2270     0.2275
		2400    -0.9634     0.0420    -0.2649     0.2233
		2560    -0.9540     0.0430    -0.2967     0.2181
		2720    -0.9462     0.0498    -0.3197     0.2123
		2880    -0.9399     0.0604    -0.3360     0.2065
		3040    -0.9344     0.0721    -0.3489     0.2001
		3200    -0.9289     0.0809    -0.3615     0.1923
		3360    -0.9233     0.0857    -0.3743     0.1825
		3520    -0.9187     0.0905    -0.3843     0.1714
		3680    -0.9154     0.0993    -0.3901     0.1600
		3840    -0.9117     0.1108    -0.3957     0.1489
		4000    -0.9051     0.1234    -0.4069     0.1383
		4160    -0.8948     0.1336    -0.4260     0.1279
		4320    -0.8819     0.1375    -0.4510     0.1175
		4480    -0.8677     0.1349    -0.4784     0.1072
		4640    -0.8502     0.1257    -0.5112     0.0968
		4800    -0.8223     0.1079    -0.5587     0.0860
		4960    -0.7751     0.0800    -0.6267     0.0748
		5120    -0.7070     0.0368    -0.7062     0.0646
		5280    -0.6295    -0.0295    -0.7764     0.0565
		5440    -0.5579    -0.1104    -0.8225     0.0502
		5600    -0.4988    -0.2001    -0.8433     0.0453
		5760    -0.4565    -0.3154    -0.8320     0.0416
		5920    -0.4131    -0.4705    -0.7797     0.0393
		6080    -0.3344    -0.6348    -0.6965     0.0385
		6240    -0.2053    -0.7874    -0.5812     0.0413
		6400    -0.1050    -0.8916    -0.4405     0.0490
		6560    -0.0917    -0.9514    -0.2940     0.0594
		6720    -0.1206    -0.9807    -0.1540     0.0710
		6880    -0.1289    -0.9902    -0.0532     0.0817
		7040    -0.0989    -0.9951    -0.0071     0.0897
		7200    -0.0513    -0.9987    -0.0049     0.0937
		7360    -0.0020    -0.9998    -0.0202     0.0962
		7520     0.0462    -0.9985    -0.0288     0.1002
		7680     0.0828    -0.9963    -0.0233     0.1064
		7840     0.0951    -0.9953    -0.0191     0.1135
		8000     0.0864    -0.9952    -0.0458     0.1156
		8160     0.0757    -0.9883    -0.1321     0.1090
		8320     0.0904    -0.9459    -0.3115     0.0943
		8480     0.1276    -0.7994    -0.5872     0.0798
		8640     0.1402    -0.5011    -0.8540     0.0715
		8800     0.0898    -0.1262    -0.9879     0.0697
		8960    -0.0111     0.2248    -0.9743     0.0740
		9120    -0.1141     0.4612    -0.8799     0.0828
		9280    -0.1937     0.5737    -0.7958     0.0892
		9440    -0.2628     0.6043    -0.7522     0.0896
		9600    -0.3196     0.6027    -0.7312     0.0850
		9760    -0.3721     0.5979    -0.7100     0.0795
		9920    -0.4223     0.6135    -0.6673     0.0759
		10080    -0.4606     0.6559    -0.5980     0.0723
		10240    -0.4806     0.7198    -0.5009     0.0665
		10400    -0.4633     0.8007    -0.3798     0.0568
		10560    -0.4060     0.8863    -0.2230     0.0473
		10720    -0.3454     0.9360    -0.0675     0.0409
		10880    -0.3914     0.9192     0.0434     0.0384
		11040    -0.5582     0.8191     0.1323     0.0364
		11200    -0.7308     0.6336     0.2542     0.0354
		11360    -0.7991     0.4670     0.3786     0.0377
		11520    -0.8104     0.3616     0.4609     0.0434
		11680    -0.8366     0.2887     0.4657     0.0551
		11840    -0.8777     0.2340     0.4182     0.0714
		12000    -0.9113     0.1919     0.3642     0.0867
		12160    -0.9342     0.1583     0.3199     0.0975
		12320    -0.9507     0.1306     0.2814     0.1059
		12480    -0.9643     0.1117     0.2401     0.1164
		12640    -0.9757     0.0919     0.1987     0.1294
		12800    -0.9842     0.0635     0.1654     0.1431
		12960    -0.9894     0.0351     0.1408     0.1583
		13120    -0.9924     0.0226     0.1213     0.1763
		13280    -0.9939     0.0229     0.1078     0.1946
		13440    -0.9943     0.0219     0.1043     0.2103
		13600    -0.9942     0.0157     0.1062     0.2230
		13760    -0.9945     0.0111     0.1046     0.2342
		13920    -0.9953     0.0135     0.0958     0.2453
		14080    -0.9966     0.0202     0.0804     0.2557
		14240    -0.9977     0.0267     0.0622     0.2645
		14400    -0.9984     0.0312     0.0468     0.2712
		14560    -0.9988     0.0344     0.0362     0.2761
		14720    -0.9989     0.0373     0.0271     0.2794
		14880    -0.9990     0.0399     0.0179     0.2822
		15040    -0.9991     0.0424     0.0102     0.2846
		15200    -0.9990     0.0442     0.0059     0.2862
		15360    -0.9990     0.0453     0.0054     0.2868
		15520    -0.9990     0.0453     0.0054     0.2868
		15680    -0.9990     0.0453     0.0054     0.2868
		15840    -0.9990     0.0453     0.0054     0.2868

#OBJECT 4
	*NodeName swat:Neck
	*ANIMATION 0 100 0
		0    -0.0559    -0.1141    -0.9919     0.1316
		160    -0.0383    -0.1156    -0.9926     0.1315
		320    -0.0054    -0.0978    -0.9952     0.1326
		480     0.0308    -0.0086    -0.9995     0.1370
		640     0.0489     0.1532    -0.9870     0.1474
		800     0.0433     0.3128    -0.9488     0.1632
		960     0.0339     0.4119    -0.9106     0.1767
		1120     0.0481     0.4473    -0.8931     0.1796
		1280     0.0953     0.4352    -0.8953     0.1703
		1440     0.1538     0.3961    -0.9052     0.1547
		1600     0.1863     0.3549    -0.9162     0.1390
		1760     0.1810     0.3238    -0.9286     0.1251
		1920     0.1699     0.2905    -0.9417     0.1122
		2080     0.2013     0.2358    -0.9507     0.0988
		2240     0.3060     0.1644    -0.9377     0.0860
		2400     0.4693     0.1128    -0.8758     0.0772
		2560     0.6332     0.1135    -0.7656     0.0734
		2720     0.7551     0.1515    -0.6379     0.0719
		2880     0.8310     0.1952    -0.5209     0.0687
		3040     0.8730     0.2221    -0.4342     0.0607
		3200     0.8848     0.2323    -0.4039     0.0484
		3360     0.8396     0.2626    -0.4754     0.0348
		3520     0.6509     0.3677    -0.6642     0.0242
		3680     0.2855     0.4870    -0.8254     0.0187
		3840    -0.0149     0.4478    -0.8940     0.0155
		4000    -0.1015     0.1084    -0.9889     0.0128
		4160     0.0694    -0.3225    -0.9440     0.0141
		4320     0.3220    -0.4026    -0.8569     0.0192
		4480     0.4730    -0.3739    -0.7978     0.0265
		4640     0.4660    -0.4425    -0.7662     0.0333
		4800     0.3406    -0.5765    -0.7427     0.0384
		4960     0.2319    -0.6619    -0.7128     0.0434
		5120     0.2743    -0.6552    -0.7040     0.0486
		5280     0.4340    -0.5590    -0.7065     0.0569
		5440     0.5606    -0.4406    -0.7012     0.0707
		5600     0.6060    -0.3689    -0.7047     0.0873
		5760     0.6030    -0.3400    -0.7217     0.1036
		5920     0.5896    -0.3267    -0.7387     0.1191
		6080     0.5938    -0.3113    -0.7420     0.1342
		6240     0.6231    -0.2826    -0.7293     0.1490
		6400     0.6573    -0.2544    -0.7094     0.1643
		6560     0.6686    -0.2610    -0.6963     0.1804
		6720     0.6469    -0.3157    -0.6941     0.1957
		6880     0.5979    -0.4086    -0.6896     0.2091
		7040     0.5343    -0.5164    -0.6692     0.2202
		7200     0.4725    -0.6172    -0.6291     0.2299
		7360     0.4198    -0.6931    -0.5860     0.2369
		7520     0.3762    -0.7358    -0.5630     0.2361
		7680     0.3256    -0.7503    -0.5753     0.2210
		7840     0.2289    -0.7494    -0.6213     0.1907
		8000     0.0552    -0.7445    -0.6653     0.1552
		8160    -0.2055    -0.7215    -0.6613     0.1228
		8320    -0.5168    -0.6747    -0.5269     0.1011
		8480    -0.7555    -0.5889    -0.2871     0.0837
		8640    -0.8053    -0.5906     0.0520     0.0724
		8800    -0.6080    -0.7062     0.3629     0.0773
