#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 31 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 31 0
		160    -0.2351     0.9711    -0.0402     0.1329
		320    -0.2611     0.9646    -0.0367     0.1322
		480    -0.2726     0.9618    -0.0269     0.1333
		640    -0.2714     0.9625     0.0049     0.1319
		800    -0.2473     0.9684     0.0327     0.1325
		960    -0.2450     0.9687     0.0398     0.1349
		1120    -0.2460     0.9684     0.0417     0.1356
		1280    -0.2662     0.9638     0.0139     0.1318
		1440    -0.2039     0.9789    -0.0145     0.1395
		1600    -0.1834     0.9826    -0.0302     0.1469
		1760    -0.2078     0.9769    -0.0492     0.1469
		1920    -0.2314     0.9707    -0.0642     0.1413
		2080    -0.2397     0.9678    -0.0769     0.1384
		2240    -0.2477     0.9649    -0.0866     0.1371
		2400    -0.2653     0.9587    -0.1024     0.1370
		2560    -0.2838     0.9517    -0.1172     0.1391
		2720    -0.3084     0.9433    -0.1230     0.1400
		2880    -0.3337     0.9323    -0.1398     0.1421
		3040    -0.3534     0.9196    -0.1715     0.1420
		3200    -0.3478     0.9163    -0.1983     0.1438
		3360    -0.3128     0.9286    -0.1996     0.1467
		3520    -0.2792     0.9415    -0.1890     0.1475
		3680    -0.2559     0.9490    -0.1843     0.1417
		3840    -0.2245     0.9646    -0.1382     0.1351
		4000    -0.1839     0.9802    -0.0738     0.1318
		4160    -0.1713     0.9841    -0.0471     0.1284
		4320    -0.1780     0.9831    -0.0439     0.1278
		4480    -0.1843     0.9814    -0.0530     0.1295
		4640    -0.1917     0.9796    -0.0597     0.1303
		4800    -0.1997     0.9783    -0.0547     0.1322

#OBJECT 3
	*NodeName swat:Spine2
	*ANIMATION 0 31 0
		0    -0.9182     0.2127     0.3342     0.2084
		160    -0.9213     0.2021     0.3321     0.2103
		320    -0.9245     0.1920     0.3291     0.2131
		480    -0.9234     0.1924     0.3322     0.2152
		640    -0.9189     0.1828     0.3495     0.2155
		800    -0.9104     0.1871     0.3690     0.2140
		960    -0.9065     0.1962     0.3739     0.2151
		1120    -0.9053     0.1983     0.3756     0.2157
		1280    -0.9163     0.1818     0.3569     0.2153
		1440    -0.9058     0.2336     0.3534     0.2104
		1600    -0.8972     0.2721     0.3478     0.2108
		1760    -0.9048     0.2682     0.3307     0.2133
		1920    -0.9170     0.2410     0.3177     0.2131
		2080    -0.9233     0.2281     0.3091     0.2123
		2240    -0.9271     0.2216     0.3022     0.2124
		2400    -0.9321     0.2172     0.2899     0.2139
		2560    -0.9350     0.2212     0.2773     0.2167
		2720    -0.9382     0.2170     0.2697     0.2199
		2880    -0.9423     0.2174     0.2546     0.2236
		3040    -0.9495     0.2107     0.2323     0.2251
		3200    -0.9516     0.2190     0.2154     0.2247
		3360    -0.9456     0.2420     0.2175     0.2220
		3520    -0.9390     0.2566     0.2288     0.2187
		3680    -0.9405     0.2419     0.2386     0.2132
		3840    -0.9350     0.2230     0.2757     0.2075
		4000    -0.9222     0.2142     0.3220     0.2031
		4160    -0.9194     0.1990     0.3394     0.2010
		4320    -0.9200     0.1948     0.3399     0.2016
		4480    -0.9208     0.2017     0.3339     0.2027
		4640    -0.9220     0.2045     0.3288     0.2037
		4800    -0.9202     0.2099     0.3304     0.2055

#OBJECT 4
	*NodeName swat:Neck
	*ANIMATION 0 31 0
		0    -0.0559    -0.1141    -0.9919     0.1316
		160    -0.0216    -0.1152    -0.9931     0.1295
		320     0.0208    -0.1065    -0.9941     0.1295
		480     0.0462    -0.1780    -0.9830     0.1287
		640     0.0198    -0.2372    -0.9713     0.1292
		800    -0.0078    -0.2518    -0.9678     0.1296
		960    -0.0079    -0.2258    -0.9741     0.1288
		1120    -0.0125    -0.1853    -0.9826     0.1282
		1280     0.0325    -0.1015    -0.9943     0.1286
		1440     0.0245    -0.0450    -0.9987     0.1319
		1600    -0.0311    -0.0216    -0.9993     0.1377
		1760    -0.0649    -0.0241    -0.9976     0.1407
		1920    -0.0774    -0.0033    -0.9970     0.1417
		2080    -0.0683    -0.0079    -0.9976     0.1413
		2240    -0.0543     0.0006    -0.9985     0.1406
		2400    -0.0370     0.0133    -0.9992     0.1395
		2560    -0.0307     0.0168    -0.9994     0.1392
		2720    -0.0253     0.0559    -0.9981     0.1423
		2880    -0.0232     0.1001    -0.9947     0.1458
		3040    -0.0282     0.1587    -0.9869     0.1520
		3200    -0.0195     0.1689    -0.9854     0.1576
		3360    -0.0151     0.1552    -0.9878     0.1589
		3520    -0.0157     0.1075    -0.9941     0.1560
		3680    -0.0117     0.0789    -0.9968     0.1534
		3840     0.0003     0.0538    -0.9986     0.1494
		4000    -0.0205     0.0114    -0.9997     0.1431
		4160    -0.0851    -0.0060    -0.9964     0.1401
		4320    -0.1401     0.0166    -0.9900     0.1420
		4480    -0.1512     0.0176    -0.9883     0.1418
		4640    -0.1316     0.0132    -0.9912     0.1393
		4800    -0.0950    -0.0213    -0.9952     0.1359

#OBJECT 5
	*NodeName swat:Neck1
	*ANIMATION 0 31 0
		0    -0.0589    -0.0480    -0.9971     0.1316
		160    -0.0269    -0.0469    -0.9985     0.1295
		320     0.0146    -0.0368    -0.9992     0.1295
		480     0.0408    -0.1097    -0.9931     0.1281
		640     0.0196    -0.1724    -0.9848     0.1281
		800    -0.0042    -0.1857    -0.9826     0.1284
		960    -0.0047    -0.1577    -0.9875     0.1278
		1120    -0.0108    -0.1189    -0.9928     0.1275
		1280     0.0288    -0.0335    -0.9990     0.1286
		1440     0.0221     0.0162    -0.9996     0.1323
		1600    -0.0303     0.0330    -0.9990     0.1384
		1760    -0.0620     0.0296    -0.9976     0.1414
		1920    -0.0747     0.0518    -0.9959     0.1426
		2080    -0.0668     0.0478    -0.9966     0.1422
		2240    -0.0554     0.0566    -0.9969     0.1415
		2400    -0.0410     0.0693    -0.9967     0.1405
		2560    -0.0373     0.0724    -0.9967     0.1403
		2720    -0.0334     0.1102    -0.9933     0.1436
		2880    -0.0323     0.1537    -0.9876     0.1475
		3040    -0.0386     0.2129    -0.9763     0.1543
		3200    -0.0288     0.2257    -0.9738     0.1600
		3360    -0.0235     0.2134    -0.9767     0.1612
		3520    -0.0196     0.1654    -0.9860     0.1579
		3680    -0.0142     0.1352    -0.9907     0.1550
		3840    -0.0023     0.1120    -0.9937     0.1508
		4000    -0.0220     0.0718    -0.9972     0.1441
		4160    -0.0852     0.0556    -0.9948     0.1411
		4320    -0.1391     0.0776    -0.9872     0.1432
		4480    -0.1505     0.0792    -0.9854     0.1430
		4640    -0.1321     0.0760    -0.9883     0.1405
		4800    -0.0970     0.0434    -0.9943     0.1367

#OBJECT 6
	*NodeName swat:Head
	*ANIMATION 0 31 0
		0     0.3057    -0.5195    -0.7979     0.3229
		160     0.3198    -0.5108    -0.7980     0.3222
		320     0.3279    -0.5265    -0.7844     0.3236
		480     0.3220    -0.5277    -0.7860     0.3199
		640     0.3099    -0.5498    -0.7757     0.3212
		800     0.3087    -0.5529    -0.7739     0.3207
		960     0.3131    -0.5412    -0.7805     0.3162
		1120     0.3131    -0.5324    -0.7865     0.3172
		1280     0.3249    -0.5253    -0.7864     0.3176
		1440     0.3155    -0.5372    -0.7822     0.3213
		1600     0.3078    -0.5360    -0.7861     0.3332
		1760     0.2906    -0.5471    -0.7850     0.3363
		1920     0.3024    -0.5577    -0.7730     0.3399
		2080     0.3130    -0.5597    -0.7673     0.3445
		2240     0.3307    -0.5565    -0.7622     0.3489
		2400     0.3416    -0.5535    -0.7596     0.3498
		2560     0.3333    -0.5508    -0.7652     0.3485
		2720     0.3130    -0.5659    -0.7628     0.3516
		2880     0.2942    -0.5835    -0.7569     0.3514
		3040     0.2806    -0.5900    -0.7570     0.3536
		3200     0.2535    -0.5924    -0.7647     0.3574
		3360     0.2331    -0.5808    -0.7800     0.3558
		3520     0.2422    -0.5725    -0.7833     0.3494
		3680     0.2515    -0.5641    -0.7865     0.3449
		3840     0.2579    -0.5664    -0.7827     0.3472
		4000     0.2652    -0.5719    -0.7762     0.3398
		4160     0.2728    -0.5717    -0.7738     0.3299
		4320     0.2691    -0.5740    -0.7734     0.3282
		4480     0.2782    -0.5749    -0.7695     0.3295
		4640     0.2959    -0.5718    -0.7652     0.3291
		4800     0.3113    -0.5532    -0.7727     0.3291

#OBJECT 7
	*NodeName swat:HeadTop_End
	*ANIMATION 0 0 0

#OBJECT 8
	*NodeName swat:LeftShoulder
	*ANIMATION 0 31 0
		0     0.9906    -0.0819     0.1095     0.6626
		160     0.9903    -0.0809     0.1126     0.6629
		320     0.9895    -0.0822     0.1187     0.6636
		480     0.9880    -0.0941     0.1228     0.6653
		640     0.9873    -0.0984     0.1247     0.6662
		800     0.9879    -0.0924     0.1249     0.6657
		960     0.9887    -0.0866     0.1225     0.6646
		1120     0.9892    -0.0866     0.1185     0.6638
		1280     0.9889    -0.0841     0.1224     0.6636
		1440     0.9890    -0.0842     0.1220     0.6638
		1600     0.9895    -0.0870     0.1154     0.6635
		1760     0.9902    -0.0846     0.1109     0.6626
		1920     0.9910    -0.0875     0.1017     0.6617
		2080     0.9909    -0.0924     0.0976     0.6618
		2240     0.9906    -0.0943     0.0996     0.6622
		2400     0.9899    -0.0923     0.1076     0.6627
		2560     0.9891    -0.0957     0.1121     0.6635
		2720     0.9889    -0.1034     0.1071     0.6638
		2880     0.9890    -0.1063     0.1029     0.6637
		3040     0.9900    -0.1076     0.0910     0.6628
		3200     0.9907    -0.1139     0.0749     0.6625
		3360     0.9911    -0.1145     0.0677     0.6622
		3520     0.9915    -0.1066     0.0752     0.6621
		3680     0.9910    -0.1076     0.0792     0.6628
		3840     0.9903    -0.1160     0.0762     0.6638
		4000     0.9905    -0.1069     0.0870     0.6639
		4160     0.9910    -0.0921     0.0969     0.6632
		4320     0.9916    -0.0858     0.0967     0.6625
		4480     0.9918    -0.0830     0.0970     0.6623
		4640     0.9919    -0.0792     0.0990     0.6619
		4800     0.9916    -0.0815     0.1003     0.6620

#OBJECT 9
	*NodeName swat:LeftArm
	*ANIMATION 0 31 0
		0     0.5274     0.7847     0.3257     1.2216
		160     0.5273     0.7829     0.3300     1.2186
		320     0.5252     0.7835     0.3322     1.2162
		480     0.5190     0.7871     0.3333     1.2069
		640     0.5150     0.7900     0.3327     1.2037
		800     0.5154     0.7915     0.3285     1.2084
		960     0.5186     0.7939     0.3174     1.2188
		1120     0.5216     0.7977     0.3026     1.2229
		1280     0.5280     0.8001     0.2846     1.2170
		1440     0.5320     0.8027     0.2694     1.2083
		1600     0.5339     0.8052     0.2581     1.2061
		1760     0.5357     0.8051     0.2547     1.1988
		1920     0.5339     0.8053     0.2579     1.1935
		2080     0.5318     0.8047     0.2639     1.1846
		2240     0.5325     0.8027     0.2685     1.1825
		2400     0.5351     0.8005     0.2698     1.1835
		2560     0.5331     0.8017     0.2704     1.1801
		2720     0.5252     0.8066     0.2713     1.1774
		2880     0.5167     0.8119     0.2718     1.1677
		3040     0.5081     0.8175     0.2713     1.1690
		3200     0.4992     0.8232     0.2705     1.1738
		3360     0.4964     0.8250     0.2700     1.1746
		3520     0.5024     0.8218     0.2689     1.1720
		3680     0.5075     0.8183     0.2700     1.1788
		3840     0.5084     0.8151     0.2778     1.1896
		4000     0.5153     0.8070     0.2883     1.1947
		4160     0.5219     0.7985     0.2999     1.2053
		4320     0.5219     0.7936     0.3127     1.2155
		4480     0.5205     0.7907     0.3225     1.2190
		4640     0.5214     0.7881     0.3272     1.2243
		4800     0.5224     0.7866     0.3292     1.2273

#OBJECT 10
	*NodeName swat:LeftForeArm
	*ANIMATION 0 31 0
		0    -0.0000     0.0000     1.0000     1.2497
		160    -0.0000    -0.0000     1.0000     1.2417
		320     0.0000     0.0000     1.0000     1.2325
		480     0.0000     0.0000     1.0000     1.2257
		640     0.0000    -0.0000     1.0000     1.2213
		800     0.0000     0.0000     1.0000     1.2219
		960    -0.0000    -0.0000     1.0000     1.2293
		1120    -0.0000    -0.0000     1.0000     1.2441
		1280     0.0000    -0.0000     1.0000     1.2672
		1440    -0.0000     0.0000     1.0000     1.2896
		1600     0.0000     0.0000     1.0000     1.3066
		1760    -0.0000    -0.0000     1.0000     1.3178
		1920     0.0000     0.0000     1.0000     1.3192
		2080    -0.0000     0.0000     1.0000     1.3142
		2240    -0.0000    -0.0000     1.0000     1.3044
		2400    -0.0000    -0.0000     1.0000     1.2932
		2560     0.0000     0.0000     1.0000     1.2817
		2720     0.0000     0.0000     1.0000     1.2706
		2880     0.0000     0.0000     1.0000     1.2658
		3040     0.0000    -0.0000     1.0000     1.2641
		3200     0.0000     0.0000     1.0000     1.2666
		3360    -0.0000    -0.0000     1.0000     1.2758
		3520     0.0000    -0.0000     1.0000     1.2906
		3680    -0.0000     0.0000     1.0000     1.3003
		3840     0.0000    -0.0000     1.0000     1.3011
		4000    -0.0000    -0.0000     1.0000     1.2994
		4160     0.0000     0.0000     1.0000     1.2914
		4320     0.0000     0.0000     1.0000     1.2774
		4480     0.0000     0.0000     1.0000     1.2648
		4640     0.0000     0.0000     1.0000     1.2554
		4800     0.0000     0.0000     1.0000     1.2495

#OBJECT 11
	*NodeName swat:LeftHand
	*ANIMATION 0 31 0
		0     0.9112    -0.1600    -0.3797     1.9572
		160     0.9126    -0.1531    -0.3792     1.9619
		320     0.9134    -0.1469    -0.3796     1.9670
		480     0.9159    -0.1421    -0.3755     1.9824
		640     0.9165    -0.1396    -0.3750     1.9907
		800     0.9144    -0.1403    -0.3797     1.9886
		960     0.9108    -0.1442    -0.3868     1.9810
		1120     0.9080    -0.1509    -0.3908     1.9801
		1280     0.9053    -0.1601    -0.3934     1.9840
		1440     0.9038    -0.1697    -0.3928     1.9908
		1600     0.9029    -0.1779    -0.3913     1.9931
		1760     0.9028    -0.1841    -0.3888     1.9973
		1920     0.9042    -0.1861    -0.3845     2.0027
		2080     0.9065    -0.1841    -0.3799     2.0111
		2240     0.9076    -0.1788    -0.3798     2.0115
		2400     0.9075    -0.1718    -0.3833     2.0065
		2560     0.9086    -0.1641    -0.3842     2.0071
		2720     0.9106    -0.1571    -0.3822     2.0100
		2880     0.9128    -0.1531    -0.3786     2.0166
		3040     0.9138    -0.1523    -0.3765     2.0147
		3200     0.9149    -0.1547    -0.3729     2.0132
		3360     0.9150    -0.1606    -0.3702     2.0126
		3520     0.9132    -0.1690    -0.3707     2.0099
		3680     0.9117    -0.1766    -0.3711     2.0035
		3840     0.9115    -0.1815    -0.3692     1.9981
		4000     0.9095    -0.1850    -0.3722     1.9879
		4160     0.9070    -0.1856    -0.3781     1.9704
		4320     0.9065    -0.1826    -0.3806     1.9584
		4480     0.9074    -0.1779    -0.3809     1.9537
		4640     0.9076    -0.1724    -0.3827     1.9477
		4800     0.9089    -0.1666    -0.3823     1.9483

#OBJECT 12
	*NodeName swat:LeftInHandThumb
	*ANIMATION 0 31 0
		0    -0.7185     0.2428    -0.6518     0.1793
		160    -0.7551     0.1717    -0.6327     0.1882
		320    -0.7693     0.1208    -0.6273     0.1952
		480    -0.7425     0.0804    -0.6650     0.2040
		640    -0.7088     0.0562    -0.7032     0.2055
		800    -0.6884     0.0456    -0.7239     0.1979
		960    -0.6818     0.0367    -0.7306     0.1975
		1120    -0.6483     0.0315    -0.7607     0.1963
		1280    -0.6248     0.0291    -0.7802     0.2004
		1440    -0.6541     0.0413    -0.7553     0.1959
		1600    -0.6532     0.0572    -0.7550     0.1936
		1760    -0.6039     0.0759    -0.7935     0.1919
		1920    -0.6039     0.1008    -0.7906     0.1911
		2080    -0.6669     0.1333    -0.7332     0.1896
		2240    -0.7094     0.1538    -0.6879     0.1994
		2400    -0.7070     0.1723    -0.6859     0.2087
		2560    -0.6873     0.1987    -0.6987     0.2104
		2720    -0.6760     0.2248    -0.7018     0.2120
		2880    -0.6675     0.2498    -0.7014     0.2134
		3040    -0.6616     0.2727    -0.6985     0.2147
		3200    -0.6576     0.2930    -0.6940     0.2158
		3360    -0.6553     0.3100    -0.6888     0.2165
		3520    -0.6543     0.3231    -0.6837     0.2169
		3680    -0.6543     0.3316    -0.6796     0.2168
		3840    -0.6550     0.3349    -0.6774     0.2161
		4000    -0.6556     0.3345    -0.6770     0.2149
		4160    -0.6443     0.3389    -0.6856     0.2091
		4320    -0.6087     0.3236    -0.7244     0.2096
		4480    -0.5854     0.2976    -0.7542     0.2126
		4640    -0.6115     0.2911    -0.7357     0.2019
		4800    -0.6685     0.2835    -0.6875     0.1866

#OBJECT 13
	*NodeName swat:LeftHandThumb1
	*ANIMATION 0 31 0
		0    -0.8279    -0.4974     0.2591     0.3672
		160    -0.8290    -0.4957     0.2588     0.3681
		320    -0.8245    -0.5025     0.2601     0.3659
		480    -0.7910    -0.5495     0.2688     0.3515
		640    -0.7715    -0.5748     0.2728     0.3453
		800    -0.7688    -0.5781     0.2733     0.3446
		960    -0.7736    -0.5722     0.2725     0.3458
		1120    -0.7665    -0.5810     0.2738     0.3435
		1280    -0.7497    -0.6012     0.2766     0.3400
		1440    -0.7634    -0.5848     0.2743     0.3443
		1600    -0.7797    -0.5644     0.2712     0.3482
		1760    -0.7723    -0.5738     0.2727     0.3446
		1920    -0.7899    -0.5511     0.2692     0.3485
		2080    -0.8279    -0.4973     0.2593     0.3643
		2240    -0.8511    -0.4610     0.2514     0.3777
		2400    -0.8484    -0.4653     0.2524     0.3761
		2560    -0.8362    -0.4846     0.2566     0.3695
		2720    -0.8291    -0.4955     0.2588     0.3662
		2880    -0.8242    -0.5029     0.2603     0.3642
		3040    -0.8211    -0.5075     0.2612     0.3631
		3200    -0.8192    -0.5104     0.2617     0.3625
		3360    -0.8177    -0.5125     0.2621     0.3623
		3520    -0.8162    -0.5147     0.2625     0.3621
		3680    -0.8137    -0.5182     0.2632     0.3616
		3840    -0.8098    -0.5239     0.2642     0.3605
		4000    -0.8034    -0.5328     0.2658     0.3588
		4160    -0.7913    -0.5493     0.2687     0.3548
		4320    -0.7736    -0.5722     0.2724     0.3460
		4480    -0.8057    -0.5286     0.2671     0.3247
		4640    -0.7965    -0.5418     0.2683     0.3365
		4800    -0.8004    -0.5370     0.2666     0.3559

#OBJECT 14
	*NodeName swat:LeftHandThumb2_End
	*ANIMATION 0 0 0

#OBJECT 15
	*NodeName swat:LeftHandIndex1
	*ANIMATION 0 31 0
		0     0.0447     0.9898     0.1354     0.6431
		160     0.0447     0.9896     0.1365     0.6384
		320     0.0446     0.9895     0.1376     0.6338
		480     0.0446     0.9891     0.1404     0.6218
		640     0.0446     0.9894     0.1382     0.6313
		800     0.0447     0.9902     0.1321     0.6582
		960     0.0447     0.9903     0.1316     0.6608
		1120     0.0447     0.9901     0.1329     0.6544
		1280     0.0447     0.9901     0.1328     0.6550
		1440     0.0447     0.9897     0.1361     0.6404
		1600     0.0446     0.9892     0.1399     0.6238
		1760     0.0446     0.9888     0.1423     0.6140
		1920     0.0446     0.9885     0.1446     0.6047
		2080     0.0446     0.9885     0.1447     0.6045
		2240     0.0446     0.9885     0.1448     0.6043
		2400     0.0446     0.9883     0.1458     0.6001
		2560     0.0446     0.9884     0.1454     0.6017
		2720     0.0446     0.9883     0.1456     0.6009
		2880     0.0446     0.9888     0.1425     0.6134
		3040     0.0446     0.9893     0.1392     0.6268
		3200     0.0447     0.9896     0.1365     0.6385
		3360     0.0447     0.9899     0.1344     0.6477
		3520     0.0447     0.9901     0.1327     0.6555
		3680     0.0447     0.9899     0.1343     0.6484
		3840     0.0447     0.9900     0.1340     0.6494
		4000     0.0447     0.9904     0.1306     0.6652
		4160     0.0447     0.9910     0.1258     0.6887
		4320     0.0447     0.9912     0.1247     0.6944
		4480     0.0447     0.9908     0.1275     0.6803
		4640     0.0447     0.9902     0.1321     0.6582
		4800     0.0447     0.9898     0.1350     0.6451

#OBJECT 16
	*NodeName swat:LeftHandIndex2
	*ANIMATION 0 31 0
		0    -0.0000     1.0000    -0.0000     1.0529
		160     0.0000     1.0000     0.0000     1.0555
		320     0.0000     1.0000    -0.0000     1.0585
		480     0.0000     1.0000     0.0000     1.0738
		640     0.0000     1.0000     0.0000     1.0844
		800     0.0000     1.0000     0.0000     1.0847
		960     0.0000     1.0000     0.0000     1.0842
		1120     0.0000     1.0000    -0.0000     1.0858
		1280    -0.0000     1.0000     0.0000     1.0901
		1440    -0.0000     1.0000     0.0000     1.0828
		1600     0.0000     1.0000    -0.0000     1.0786
		1760     0.0000     1.0000     0.0000     1.0775
		1920    -0.0000     1.0000     0.0000     1.0744
		2080     0.0000     1.0000    -0.0000     1.0670
		2240     0.0000     1.0000    -0.0000     1.0662
		2400     0.0000     1.0000     0.0000     1.0708
		2560     0.0000     1.0000    -0.0000     1.0746
		2720    -0.0000     1.0000     0.0000     1.0733
		2880    -0.0000     1.0000    -0.0000     1.0759
		3040     0.0000     1.0000    -0.0000     1.0712
		3200     0.0000     1.0000     0.0000     1.0689
		3360     0.0000     1.0000    -0.0000     1.0689
		3520     0.0000     1.0000    -0.0000     1.0694
		3680     0.0000     1.0000     0.0000     1.0714
		3840     0.0000     1.0000    -0.0000     1.0673
		4000     0.0000     1.0000     0.0000     1.0700
		4160     0.0000     1.0000     0.0000     1.0674
		4320     0.0000     1.0000     0.0000     1.0693
		4480     0.0000     1.0000     0.0000     1.0724
		4640     0.0000     1.0000    -0.0000     1.0669
		4800     0.0000     1.0000     0.0000     1.0573

#OBJECT 17
	*NodeName swat:LeftHandIndex3_End
	*ANIMATION 0 0 0

#OBJECT 18
	*NodeName swat:RightShoulder
	*ANIMATION 0 31 0
		0     0.9488     0.1509     0.2774     0.7403
		160     0.9475     0.1579     0.2779     0.7425
		320     0.9457     0.1644     0.2803     0.7445
		480     0.9438     0.1703     0.2835     0.7464
		640     0.9419     0.1753     0.2865     0.7482
		800     0.9405     0.1790     0.2888     0.7496
		960     0.9399     0.1810     0.2896     0.7502
		1120     0.9401     0.1809     0.2889     0.7501
		1280     0.9412     0.1786     0.2869     0.7491
		1440     0.9428     0.1741     0.2842     0.7474
		1600     0.9449     0.1680     0.2811     0.7452
		1760     0.9471     0.1607     0.2778     0.7428
		1920     0.9494     0.1532     0.2742     0.7403
		2080     0.9516     0.1463     0.2703     0.7381
		2240     0.9536     0.1406     0.2662     0.7363
		2400     0.9553     0.1364     0.2622     0.7349
		2560     0.9566     0.1340     0.2589     0.7340
		2720     0.9572     0.1335     0.2569     0.7337
		2880     0.9571     0.1348     0.2565     0.7339
		3040     0.9564     0.1375     0.2575     0.7346
		3200     0.9554     0.1407     0.2595     0.7355
		3360     0.9543     0.1440     0.2620     0.7365
		3520     0.9531     0.1465     0.2650     0.7375
		3680     0.9519     0.1480     0.2685     0.7382
		3840     0.9507     0.1481     0.2725     0.7388
		4000     0.9496     0.1472     0.2768     0.7390
		4160     0.9487     0.1456     0.2807     0.7391
		4320     0.9481     0.1442     0.2835     0.7392
		4480     0.9478     0.1436     0.2846     0.7392
		4640     0.9479     0.1442     0.2841     0.7393
		4800     0.9481     0.1461     0.2823     0.7396

#OBJECT 19
	*NodeName swat:RightArm
	*ANIMATION 0 31 0
		0    -0.1477    -0.7660    -0.6256     1.8860
		160    -0.1489    -0.7667    -0.6245     1.8937
		320    -0.1505    -0.7676    -0.6230     1.9006
		480    -0.1515    -0.7687    -0.6214     1.9071
		640    -0.1516    -0.7696    -0.6202     1.9128
		800    -0.1507    -0.7698    -0.6203     1.9172
		960    -0.1487    -0.7690    -0.6217     1.9199
		1120    -0.1457    -0.7675    -0.6243     1.9208
		1280    -0.1424    -0.7657    -0.6272     1.9199
		1440    -0.1391    -0.7643    -0.6297     1.9175
		1600    -0.1364    -0.7634    -0.6313     1.9140
		1760    -0.1346    -0.7631    -0.6321     1.9105
		1920    -0.1340    -0.7630    -0.6324     1.9074
		2080    -0.1344    -0.7626    -0.6327     1.9056
		2240    -0.1360    -0.7618    -0.6333     1.9051
		2400    -0.1389    -0.7607    -0.6341     1.9059
		2560    -0.1431    -0.7593    -0.6348     1.9077
		2720    -0.1482    -0.7582    -0.6350     1.9100
		2880    -0.1533    -0.7574    -0.6346     1.9120
		3040    -0.1574    -0.7572    -0.6339     1.9127
		3200    -0.1593    -0.7575    -0.6330     1.9116
		3360    -0.1586    -0.7584    -0.6321     1.9084
